DOW,28.10,28.110001,27.280001,27.639999,3938700,16.589079
MMM,116.010002,117.050003,112.800003,113.129997,7701400,40.194951
MRK,44.650002,46.23,44.439999,45.900002,6434500,25.226173
MSFT,44.830002,46.48,44.630001,45.639999,104142200,15.599507
PFE,28.65,28.76,27.950001,28.00,21054200,16.645286
TRV,29.90,30.870001,29.75,29.879999,2092000,20.723335
UNH,88.199997,88.599998,86.019997,86.370003,9770400,19.422998
UTX,57.00,57.400002,55.50,55.98,5555800,20.861067
VZ,29.100057,29.400057,28.500057,28.750057,8766400,13.103588
DIS,14.650001,15.200001,14.590001,14.750001,12970400,12.043241
LUV,13.15,13.33,12.43,12.50,3100000,11.908552
ATVI,24.08,25.65,23.99,25.51,13561800,2.932327
AAPL,14.400001,14.82,14.400001,14.64,62665400,0.952488
CSCO,11.63,11.97,11.42,11.43,90919400,9.781166
MSFT,44.830002,46.48,44.630001,45.639999,104142200,15.599507
IBM,61.080002,63.299999,59.549999,59.75,16710100,46.671974
ORCL,7.39,8.18,7.30,8.00,77572000,7.346292
AMZN,15.87,16.370001,15.60,15.93,7072900,15.93
LMT,65.849998,66.489998,65.400002,65.699997,3119400,44.956617
NOC,127.999784,128.469782,124.409786,126.329781,2967300,40.824878
GD,84.400002,85.050003,82.199997,82.330002,3897400,30.622247
HON,22.969999,23.16,21.76,21.77,4667500,15.515463
MGM,35.119999,35.200001,34.599998,34.950001,2607000,17.475
MAR,28.240039,28.240039,27.49004,27.550048,4385900,11.180031
CCL,25.049999,25.200001,24.48,24.50,4452900,17.620025
RCL,14.60,14.60,14.00,14.27,964900,11.780347
CUK,28.48,28.48,27.799999,28.08,44800,20.719781
MCD,17.959999,18.08,17.700001,17.90,9042300,12.033122
SBUX,20.02,20.41,19.799999,19.98,14022800,4.545097
YUM,27.400001,28.000002,26.830001,27.320001,4829300,7.800834
DRI,22.98,23.18,22.32,23.049999,1103200,16.265803
PNRA,26.82,27.139999,26.370001,26.60,687700,26.60
TJX,19.450001,19.75,19.299999,19.35,4544400,8.25908
ROST,37.029999,37.950001,36.119999,37.419998,8535200,4.095886
HD,29.25,29.879999,28.299999,28.41,13977700,20.892689
LOW,41.310001,41.470001,39.59,40.610001,10331000,16.940038
BBY,22.650001,23.889999,22.530001,23.27,3646300,11.849218
GME,19.860001,19.870001,18.65,19.42,274800,8.15923
WMT,51.900002,52.400002,50.869999,51.490002,11366700,39.13547
COST,32.540001,33.290001,32.09,32.669998,5259800,25.644399
MO,43.049999,43.349998,42.599998,42.709999,8373700,4.743794
RAI,47.860001,47.860001,47.099998,47.139999,4478400,2.645432
KO,46.900002,47.900002,46.700001,47.200001,9446400,15.977947
TAP,58.599998,58.830002,56.200001,56.32,1785000,21.117593
PEP,36.900002,37.240002,36.299999,36.77,5695000,25.964954
MNST,4.12992,4.12992,4.12,4.12,33600,0.2575
PG,90.150002,90.300003,88.00,88.040001,10283800,30.095801
CL,53.50,53.619999,52.50,52.50,4816000,19.182377
KMB,56.199999,56.679997,55.599991,55.749997,1616300,32.942631
CLX,42.400002,42.450001,40.200001,40.32,1883500,27.299807
GIS,43.150002,44.66,43.00,44.400002,3882400,14.959457
K,31.92,32.27,31.59,31.959999,1358100,21.550188
HSY,63.599998,63.599998,62.00,62.279999,2665800,22.415702
TGNA,73.559998,73.940002,72.699997,72.800003,1359600,48.105698
OMC,55.27,56.759998,55.150002,56.009998,3662600,21.643446
F,9.37,9.63,9.24,9.34,10987900,6.693941
HOG,44.560001,45.43,43.779999,44.990002,2517800,35.271503
SWHC,1.13,1.13,1.10,1.11,9300,1.11
RGR,12.24,12.51,12.08,12.23,37300,8.360606
TASR,5.79996,5.94996,5.70996,5.79996,74400,0.48333
JPM,19.26,19.299999,18.50,18.639999,18935000,12.267222
WFC,48.099998,49.349998,47.709999,48.00,20429000,16.146923
BAC,63.549999,64.790001,61.91,62.00,15573400,21.836175
C,27.579999,28.10,26.80,27.20,2513100,209.534889
USB,18.450001,18.58,17.90,18.02,7535400,11.54115
GS,65.669998,68.50,65.669998,66.309998,7503500,56.680738
MS,32.75,34.48,32.75,33.189999,6181600,21.782616
AMTD,3.76,3.97,3.70,3.88,1040300,2.586962
MMC,42.00,42.759998,41.599998,41.720001,2017200,28.454112
AON,20.50,20.530001,20.219999,20.25,1399000,16.113267
MET,23.33,23.700001,23.00,23.00,2592000,17.438286
PRU,27.65,28.200001,27.16,27.35,3234800,19.979967
AFL,29.50,29.540001,28.27,28.27,2609700,21.365041
CB,30.51,31.24,29.610001,29.940001,2024200,22.65048
ALL,35.349998,35.650002,34.73,34.75,2056000,24.218982
PGR,51.84,52.09,51.02,51.049999,2283600,8.71194
AIG,54.750001,56.490003,53.920002,53.990003,410000,807.95352
NEM,29.15,29.540001,28.700001,29.440001,6072900,24.956173
NUE,39.200001,40.18,38.799999,39.50,7765600,6.464
AVY,55.900002,56.200001,54.00,54.73,504300,36.533251
IP,33.000003,33.200004,31.750005,31.939998,7784500,20.307452
NKE,42.310001,43.099998,41.650002,42.209999,11419200,4.486833
NFLX,9.96,10.15,9.65,10.05,3747800,0.717857
T,22.50,23.00,22.049999,22.629999,9398700,10.723083
ED,39.099998,39.099998,38.060001,38.50,1157800,19.779321
FE,29.90,29.90,28.76,29.00,835200,15.392118
GE,25.65,26.40,25.549999,25.90,29297800,16.088301
UNP,58.689999,58.689999,56.860001,56.860001,5480000,10.956409
UPS,61.950001,62.130001,61.099998,61.75,3104300,43.452125
