DOW,35.84,35.84,35.209999,35.650002,2609900,20.223486
MMM,116.900002,119.75,115.050003,116.410004,6008200,40.097856
MRK,75.699997,76.260002,75.089996,75.690002,5024700,40.179018
MSFT,57.9375,58.1875,54.875,56.6875,103794400,19.375484
PFE,42.369999,42.830002,42.130001,42.450001,11227300,24.770958
TRV,46.25,46.900002,45.939999,46.150002,1165900,30.757825
UNH,61.75,62.00,60.720001,60.990002,5487200,13.702647
UTX,82.080002,82.120003,81.199997,81.699997,2645000,29.816073
VZ,48.700098,48.720098,47.600093,47.740096,3863400,20.735283
DIS,29.850002,30.170002,29.400002,29.720001,3594700,24.011316
LUV,18.440001,18.48,16.98,17.17,6295300,16.331829
ATVI,24.593699,24.999999,24.312501,24.624999,9076400,1.887065
AAPL,20.625,20.6875,20.00,20.25,74783800,1.317478
CSCO,22.125,22.2031,20.3125,20.625,159948800,17.649742
MSFT,57.9375,58.1875,54.875,56.6875,103794400,19.375484
IBM,105.00,105.010002,97.900002,99.290001,16688100,76.84321
ORCL,17.125,17.1875,16.125,16.375,58409900,15.036941
AMZN,11.4375,12.50,11.375,12.25,8856700,12.25
LMT,38.700001,38.900002,38.009998,38.560001,1443400,26.031044
NOC,97.28983,98.399836,97.009836,97.479834,813000,30.756255
GD,72.00,72.550003,71.099998,71.949997,1311800,26.207589
HON,45.509998,45.700001,43.580002,43.98,5366100,30.334791
MGM,27.15,27.700001,27.15,27.299999,1194400,13.65
MAR,41.430058,41.770066,40.840062,41.060056,1219000,16.459126
CCL,30.299999,30.459999,29.959999,30.049999,1369400,21.130247
RCL,26.85,26.85,25.50,25.549999,929300,20.219912
CUK,20.559999,20.559999,20.40,20.40,1800,15.052832
MCD,29.299999,29.35,28.620001,28.950001,3745400,19.297756
SBUX,47.5625,47.75,46.8125,47.125,10895200,5.360052
YUM,39.650001,40.190002,38.870002,39.930001,6093100,5.700719
DRI,23.299995,23.749995,23.200005,23.31,520000,10.921899
PNRA,25.609381,26.00,25.375,25.5625,104800,12.78125
TJX,32.540001,32.599998,31.42,31.629999,5213200,6.694213
ROST,21.671801,22.25,20.75,21.75,2593600,2.360562
HD,44.98,45.080002,43.599998,44.52,7067500,32.525681
LOW,61.66,62.950001,60.00,62.470001,14356000,12.987214
BBY,46.410001,47.199999,45.199998,47.000001,5260000,15.955113
WMT,51.799999,51.799999,50.099998,50.779999,5566500,38.229189
COST,39.75,40.625,39.00,39.375,5296300,30.907508
MO,51.400002,52.040001,51.00,51.75,8714500,5.240883
RAI,59.490002,60.419998,59.490002,60.07,4029600,3.087406
KO,51.400002,51.880001,50.970001,51.50,7863400,16.900869
TAP,65.900002,66.519997,65.050003,65.779999,501200,24.128859
PEP,46.27,46.900002,46.150002,46.400002,2090400,32.150232
MNST,3.62496,3.68752,3.62496,3.62496,72000,0.22656
PG,70.25,70.400002,68.660004,69.139999,5324200,22.738041
CL,60.00,60.099998,58.200001,58.900002,2250200,21.102628
KMB,71.000001,71.549996,69.789997,71.149999,1660700,40.858363
CLX,33.75,34.50,33.32,33.330002,2273900,21.817049
GIS,44.900002,45.00,44.52,44.59,1262400,14.481153
K,27.25,27.52,27.049999,27.40,353800,17.604511
HSY,64.699997,64.949997,64.379997,64.650002,519000,22.641453
TGNA,61.98,61.98,60.889999,61.169998,1251600,39.133466
OMC,90.00,90.50,88.040001,88.349998,2412800,33.622237
F,30.17,30.450001,29.91,30.10,7359500,20.476088
HOG,44.52,44.52,42.290001,42.349998,1603100,33.096715
SWHC,0.46875,0.59375,0.46875,0.48438,25700,0.48438
RGR,10.10,10.18,10.06,10.15,28500,6.266309
JPM,49.599998,49.799999,47.799999,48.950001,6377600,30.478565
WFC,51.00,51.00,49.700001,50.490002,5289800,16.420185
BAC,53.200001,53.25,52.150002,52.50,8953400,17.505245
C,50.250001,50.260001,48.800001,49.13,1090300,345.145853
USB,22.75,23.299999,22.02,23.02,3710600,13.998623
GS,91.610001,91.620003,86.900002,87.00,2968600,73.715939
MS,63.75,64.00,60.75,61.259998,6686600,39.334547
AMTD,7.8125,7.875,7.21875,7.40625,626800,4.938063
MMC,101.900002,101.989998,99.849998,99.849998,1935600,32.990373
AON,36.66,37.00,36.450001,36.470001,671300,27.988475
MET,32.169998,32.450001,31.60,32.43,1432600,24.407853
AFL,61.450001,61.50,60.279999,60.349998,1781000,22.545735
CB,38.50,38.50,37.150002,37.959999,1118700,27.964511
ALL,42.080002,42.080002,41.150002,41.32,2334700,27.875046
PGR,100.030003,100.049995,97.549999,98.000004,2954400,5.546283
AIG,83.700001,83.850001,81.33,81.720002,149600,1218.640995
NEM,19.10,19.24,17.90,17.99,5050100,15.133643
NUE,46.900002,47.549999,46.59,46.91,1357600,7.512993
AVY,55.00,56.060001,54.950001,55.50,392800,35.852965
IP,41.340001,41.340001,39.799997,39.980003,2740700,24.493036
NKE,40.040001,40.599998,39.52,40.07,7976800,4.221234
T,45.209999,46.189999,44.549999,45.00,6029300,20.489829
ED,36.50,36.50,35.700001,36.439999,713800,17.270861
FE,28.10,28.10,27.610001,27.950001,406200,13.841664
GE,45.25,45.369999,43.450001,43.810001,19891300,26.591848
UNP,56.349998,57.099998,55.650002,56.830002,6578800,10.688336
UPS,59.00,59.00,58.66,58.830002,863600,40.592368
