DOW,2015-09-17,44.77,45.299999,44.07,44.220001,14409400,42.239613
MMM,2015-09-17,143.809998,145.550003,142.520004,142.949997,2855100,139.198172
MRK,2015-09-17,53.849998,54.50,53.02,53.959999,22799900,52.221353
MSFT,2015-09-17,44.290001,45.00,44.080002,44.25,32768200,43.068854
PFE,2015-09-17,33.169998,33.959999,33.130001,33.48,25335000,32.320839
TRV,2015-09-17,101.940002,103.129997,101.25,101.660004,1776500,99.405964
UNH,2015-09-17,121.50,125.120003,120.900002,123.260002,5466500,121.112145
UTX,2015-09-17,93.889999,94.919998,93.139999,93.309998,5205800,90.864942
V,2015-09-17,71.300003,72.32,70.50,70.959999,7663300,70.446008
VZ,2015-09-17,45.400002,45.75,44.529999,45.23,31675000,42.723276
DIS,2015-09-17,104.199997,105.949997,103.75,104.199997,7792600,102.789623
AAL,2015-09-17,43.110001,44.59,42.990002,43.990002,12835700,43.409851
DAL,2015-09-17,47.310001,48.18,46.880001,47.490002,11128000,46.805763
LUV,2015-09-17,39.299999,40.00,39.200001,39.490002,5507100,39.158892
UAL,2015-09-17,58.189999,62.209999,58.080002,61.560001,16405900,61.560001
ATVI,2015-09-17,30.370001,31.469999,30.370001,30.969999,10016800,30.720009
AAPL,2015-09-17,115.660004,116.489998,113.720001,113.919998,64112600,110.965545
CSCO,2015-09-17,25.959999,26.280001,25.809999,25.879999,25409600,24.810657
GOOGL,2015-09-17,667.48999,681.98999,665.00,671.669983,2387600,671.669983
FB,2015-09-17,93.370003,95.510002,92.900002,94.339996,27841800,94.339996
TWTR,2015-09-17,27.540001,27.93,27.030001,27.41,13073200,27.41
MSFT,2015-09-17,44.290001,45.00,44.080002,44.25,32768200,43.068854
IBM,2015-09-17,148.100006,149.679993,147.300003,148.139999,4003000,142.65866
ORCL,2015-09-17,38.27,38.27,36.50,36.740002,37299000,36.036274
AMZN,2015-09-17,526.97998,546.969971,526.570007,538.869995,4169500,538.869995
LMT,2015-09-17,207.850006,210.529999,207.130005,207.600006,958900,201.768349
BOE,2015-09-17,12.56,12.69,12.54,12.60,114600,11.41197
NOC,2015-09-17,171.740005,173.490005,170.330002,170.720001,1196300,167.857575
GD,2015-09-17,142.009995,143.759995,141.270004,141.559998,1215600,137.841828
HON,2015-09-17,100.93,102.290001,100.309998,100.529999,2701400,98.362535
MPEL,2015-09-17,18.129999,18.700001,18.040001,18.40,3418100,17.59143
LVS,2015-09-17,48.700001,48.709999,47.630001,47.650002,5844300,44.389053
MGM,2015-09-17,21.209999,21.40,20.85,20.959999,5313300,20.959999
WYNN,2015-09-17,73.330002,73.489998,70.00,70.269997,3840500,68.634398
MAR,2015-09-17,72.870003,73.339996,72.010002,72.160004,2208100,71.020598
CCL,2015-09-17,52.759998,53.540001,52.459999,52.740002,3581100,51.338328
HLT,2015-09-17,25.469999,25.90,25.379999,25.42,4515000,25.107103
RCL,2015-09-17,96.459999,97.599998,95.620003,96.470001,2199600,94.504176
CUK,2015-09-17,54.290001,55.060001,54.07,54.470001,187600,53.067159
H,2015-09-17,51.490002,52.139999,51.25,51.389999,416100,51.389999
MCD,2015-09-17,98.57,98.970001,97.389999,97.839996,7955000,94.908281
SBUX,2015-09-17,57.32,58.099998,57.040001,57.279999,7525300,56.513921
YUM,2015-09-17,82.930004,83.900001,82.410002,82.970002,5213500,57.888626
CMG,2015-09-17,728.469971,738.98999,726.01001,730.200012,285100,730.200012
DRI,2015-09-17,69.300003,71.379997,69.089996,70.279999,2774500,67.398531
PNRA,2015-09-17,183.830002,187.990005,183.399994,185.279999,362100,185.279999
ARMK,2015-09-17,31.60,32.150002,31.450001,31.90,1168100,31.540945
