DOW,2001-06-13,35.50,36.060001,35.330002,35.709999,1429200,20.364569
MMM,2001-06-13,122.400002,124.00,121.709999,121.949997,2817000,42.220534
MRK,2001-06-13,71.949997,73.699997,71.519997,73.129997,4806700,39.001024
MSFT,2001-06-13,72.050003,72.300003,70.639999,70.690002,55302400,24.161464
PFE,2001-06-13,43.200001,43.200001,42.509998,42.66,10244000,24.957388
TRV,2001-06-13,50.25,51.299999,50.25,51.009998,845900,34.229804
UNH,2001-06-13,57.299999,57.970001,56.84,57.599998,5786800,12.947938
UTX,2001-06-13,80.419998,81.120003,79.949997,80.260002,4244800,29.373792
VZ,2001-06-13,54.350109,54.550107,53.500104,53.600107,2814600,23.462993
DIS,2001-06-13,31.430002,31.430002,30.500002,30.800002,3503500,24.883868
LUV,2001-06-13,17.48,17.620001,17.35,17.50,3980300,16.648312
ATVI,2001-06-13,40.309999,41.149999,39.35,40.93,15746000,3.136552
AAPL,2001-06-13,21.42,21.73,20.06,20.47,127871800,1.331791
CSCO,2001-06-13,20.219999,20.25,19.00,19.02,57764900,16.276272
MSFT,2001-06-13,72.050003,72.300003,70.639999,70.690002,55302400,24.161464
IBM,2001-06-13,117.25,118.470001,116.529999,116.540001,5703200,90.302535
ORCL,2001-06-13,16.35,16.450001,15.34,15.50,34243200,14.233441
AMZN,2001-06-13,14.96,15.15,14.11,14.12,3784400,14.12
LMT,2001-06-13,37.75,38.099998,37.50,37.509998,832800,25.395203
NOC,2001-06-13,88.119846,88.199847,86.799849,86.979855,1307500,27.566608
GD,2001-06-13,76.849998,77.300003,75.480003,75.879997,1248000,27.757359
HON,2001-06-13,45.00,46.00,41.549999,42.259998,27013700,29.148437
MGM,2001-06-13,29.77,30.129999,29.50,29.58,639000,14.79
MAR,2001-06-13,44.900055,45.490068,44.690062,45.050063,2098500,18.084601
CCL,2001-06-13,26.610001,26.75,26.32,26.440001,754800,18.65986
RCL,2001-06-13,19.700001,19.75,19.43,19.60,396000,15.606597
CUK,2001-06-13,19.799999,19.799999,19.48,19.559999,7000,14.433009
MCD,2001-06-13,29.92,30.290001,29.85,30.00,3222700,19.997674
SBUX,2001-06-13,19.50,20.10,19.40,19.559999,12497600,4.449554
YUM,2001-06-13,47.64,48.750003,47.50,47.790002,3946000,6.822874
DRI,2001-06-13,25.74,26.020005,25.510005,25.650001,1354200,12.038288
PNRA,2001-06-13,36.82,37.080002,36.529999,36.529999,132200,18.264999
TJX,2001-06-13,33.700001,33.700001,32.650002,32.759998,4622000,6.943308
ROST,2001-06-13,23.99,24.01,23.360001,23.360001,2824800,2.535298
HD,2001-06-13,51.110001,51.450001,50.450001,50.509998,3952400,36.93101
LOW,2001-06-13,72.25,73.970001,71.900002,73.900002,9129600,15.373653
BBY,2001-06-13,59.399999,60.949998,58.950002,59.699999,3142000,20.266388
WMT,2001-06-13,50.599998,50.599998,50.060001,50.150002,3523500,37.810181
COST,2001-06-13,40.380001,41.25,40.25,40.490002,3015000,31.782731
MO,2001-06-13,48.580002,49.400002,47.580002,47.810001,10194000,4.947569
RAI,2001-06-13,57.009998,57.380001,56.330002,56.459999,3134400,2.901864
KO,2001-06-13,45.900002,45.900002,45.400002,45.849998,5575600,15.16039
TAP,2001-06-13,51.299999,52.200001,50.970001,51.009998,744000,18.787183
PEP,2001-06-13,43.82,44.389999,43.720001,44.32,2663900,30.806975
MNST,2001-06-13,3.11008,3.20,3.04992,3.20,56000,0.20
PG,2001-06-13,65.949997,65.980003,64.889999,64.949997,4446000,21.491121
CL,2001-06-13,58.299999,58.599998,57.799999,57.900002,2413400,20.806329
KMB,2001-06-13,59.550002,60.249999,59.529997,59.679999,893500,34.430598
CLX,2001-06-13,35.00,35.18,34.689999,34.880001,219400,22.985959
GIS,2001-06-13,43.25,43.25,42.709999,42.709999,1593600,13.962969
K,2001-06-13,26.950001,27.10,26.85,27.00,956000,17.517644
HSY,2001-06-13,61.049999,61.450001,60.200001,60.84,1009400,21.409078
TGNA,2001-06-13,63.299999,63.900002,62.419998,62.490002,557600,40.113729
OMC,2001-06-13,87.550003,87.550003,85.199997,85.699997,3949400,32.683552
F,2001-06-13,24.77,25.25,24.559999,24.58,5834700,16.892151
HOG,2001-06-13,47.00,47.099998,46.459999,46.900002,1641700,36.676282
SWHC,2001-06-13,0.78,0.78,0.74,0.77,27300,0.77
RGR,2001-06-13,9.76,9.93,9.62,9.80,22900,6.17258
JPM,2001-06-13,43.849998,44.610001,43.25,43.900002,7347500,27.559444
WFC,2001-06-13,45.400002,45.439999,44.060001,44.369999,11809800,14.503387
BAC,2001-06-13,58.950001,59.900002,58.849998,59.099998,8730000,19.892817
C,2001-06-13,50.600001,51.150001,49.700001,49.89,839500,351.457397
USB,2001-06-13,22.41,22.719999,22.049999,22.50,3036200,13.793272
GS,2001-06-13,91.559998,92.980003,89.07,89.160004,2178300,75.639042
MS,2001-06-13,60.900002,61.990002,59.299999,59.400002,4302200,38.318881
AMTD,2001-06-13,7.82,7.85,7.34,7.34,504700,4.893891
MMC,2001-06-13,105.50,106.389999,104.519997,104.68,1396800,34.779659
AON,2001-06-13,35.200001,35.650002,35.099998,35.439999,829400,27.38337
MET,2001-06-13,30.75,30.92,30.42,30.74,1190300,23.135905
AFL,2001-06-13,32.900002,33.25,32.799999,32.900002,1029900,24.622221
CB,2001-06-13,39.049999,39.48,38.990002,39.130001,749300,28.937403
ALL,2001-06-13,44.630001,44.98,44.360001,44.669998,2188500,30.264308
PGR,2001-06-13,134.210003,135.939995,134.210003,134.599995,2913600,7.621646
AIG,2001-06-13,81.250001,81.490004,80.520002,80.520002,151200,1201.286721
NEM,2001-06-13,21.950001,22.09,21.41,21.860001,2022500,18.415709
NUE,2001-06-13,51.459999,51.950001,50.799999,51.049999,2054000,8.209732
AVY,2001-06-13,55.75,56.650002,55.720001,55.990002,187800,36.356913
IP,2001-06-13,38.619998,39.000004,38.19,38.470008,1923800,23.725295
NKE,2001-06-13,41.700001,41.75,40.900002,41.349998,4986400,4.369508
T,2001-06-13,42.040001,42.18,41.849998,42.029999,3365400,19.248382
ED,2001-06-13,38.950001,39.349998,38.299999,38.34,477600,18.443771
FE,2001-06-13,31.10,31.65,30.860001,31.01,1269100,15.55146
GE,2001-06-13,48.099998,49.290001,47.700001,47.849998,33105200,29.04405
UNP,2001-06-13,55.200001,55.299999,54.650002,54.91,3557600,10.400259
