DOW,2005-06-15,46.639999,47.040001,46.470001,47.02,4950400,31.23696
MMM,2005-06-15,76.900002,77.050003,75.800003,76.129997,2612400,57.017022
MRK,2005-06-15,31.74,32.00,31.530001,31.90,6849300,20.407361
MSFT,2005-06-15,25.40,25.41,25.110001,25.26,50764800,19.5948
PFE,2005-06-15,28.48,28.49,28.07,28.43,19509900,17.901971
TRV,2005-06-15,39.200001,39.240002,38.759998,39.110001,1392100,29.574762
UNH,2005-06-15,52.080002,52.080002,51.049999,51.57,4267500,46.44101
UTX,2005-06-15,52.939999,53.099998,52.040001,52.360001,4613500,40.750134
VZ,2005-06-15,35.02007,35.180069,34.800069,35.160069,8185800,17.977005
DIS,2005-06-15,27.800002,27.800002,26.980001,27.040001,10493700,22.767533
LUV,2005-06-15,14.33,14.39,14.21,14.25,1922300,13.625056
ATVI,2005-06-15,17.350022,17.500022,17.120022,17.350022,6049000,5.983059
AAPL,2005-06-15,36.869999,37.299999,36.30,37.129999,140835800,4.831402
CSCO,2005-06-15,19.35,19.370001,18.98,19.32,37016500,16.532995
GOOGL,2005-06-15,274.999997,277.300002,267.429999,274.800002,41724400,137.537538
MSFT,2005-06-15,25.40,25.41,25.110001,25.26,50764800,19.5948
IBM,2005-06-15,75.699997,76.50,75.150002,76.300003,7103600,60.905597
ORCL,2005-06-15,12.58,12.70,12.30,12.62,42236600,11.588776
AMZN,2005-06-15,35.34,35.41,34.52,35.240002,5151800,35.240002
LMT,2005-06-15,64.480003,64.690002,63.880001,64.230003,2190000,45.738425
BOE,2005-06-15,25.00,25.01,25.00,25.00,33000,7.558676
NOC,2005-06-15,56.350157,56.620159,56.140156,56.430158,1056200,38.263983
GD,2005-06-15,110.349998,111.50,109.980003,111.50,2484400,43.32425
HON,2005-06-15,37.049999,37.439999,36.900002,37.299999,5029300,28.490154
LVS,2005-06-15,39.23,39.400002,38.259998,38.50,1372100,30.557513
MGM,2005-06-15,42.540001,42.98,41.599998,42.299999,2113400,42.299999
WYNN,2005-06-15,54.84,55.299999,52.07,53.75,3623700,32.204306
MAR,2005-06-15,69.0001,69.400093,68.300088,68.730097,2021400,28.384263
CCL,2005-06-15,51.59,52.18,51.560001,52.02,3952900,38.807314
RCL,2005-06-15,45.849998,46.59,45.77,46.41,1599400,40.216731
CUK,2005-06-15,53.990002,54.700001,53.990002,54.50,42700,41.349193
MCD,2005-06-15,29.299999,29.379999,28.799999,28.950001,6803600,20.411838
SBUX,2005-06-15,55.25,55.470001,54.610001,55.310001,11276800,12.582048
YUM,2005-06-15,52.840002,52.950001,52.050004,52.420003,2622000,15.106042
DRI,2005-06-15,33.130001,33.209999,32.950001,33.040001,1453000,23.566188
PNRA,2005-06-15,64.75,65.18,64.099998,65.050003,332500,65.050003
TJX,2005-06-15,24.17,24.18,23.50,24.00,5117400,10.451582
ROST,2005-06-15,29.93,29.93,29.27,29.66,2634400,6.601449
HD,2005-06-15,40.32,40.380001,39.52,40.029999,6016400,30.168788
LOW,2005-06-15,59.00,59.599998,58.59,59.16,4951000,24.846138
BBY,2005-06-15,67.50,69.449999,66.879999,69.309998,15173100,35.903871
GME,2005-06-15,32.380001,33.560001,32.25,33.52,1494800,14.083285
WMT,2005-06-15,50.009998,50.299999,49.389999,49.849998,15782900,38.797959
COST,2005-06-15,46.50,46.630001,45.490002,46.189999,2628800,36.697535
MO,2005-06-15,67.00,67.110001,66.099998,66.480003,6656700,8.593894
RAI,2005-06-15,81.50,81.50,79.699997,80.410004,6596000,5.488119
KO,2005-06-15,43.849998,43.849998,43.400002,43.639999,9612200,15.679967
TAP,2005-06-15,59.450001,59.639999,58.720001,58.860001,2050600,23.000943
PEP,2005-06-15,55.50,55.82,55.34,55.799999,3589300,41.148033
MNST,2005-06-15,81.010078,81.900002,80.26992,81.00,6305600,5.0625
PG,2005-06-15,54.439999,54.610001,54.25,54.400002,6483700,39.184572
CL,2005-06-15,49.75,49.75,49.16,49.540001,2575800,18.998637
KMB,2005-06-15,64.989995,65.299997,64.700001,65.120008,1000900,42.011923
CLX,2005-06-15,57.330002,57.330002,56.849998,57.080002,854300,40.967076
GIS,2005-06-15,50.950001,51.009998,50.700001,51.00,2106000,18.278082
K,2005-06-15,45.119999,45.27,44.869999,45.27,956600,32.845239
HSY,2005-06-15,64.419998,64.669998,63.939999,64.550003,809900,48.881883
TGNA,2005-06-15,74.400002,74.440002,73.699997,73.910004,931200,50.592374
OMC,2005-06-15,81.199997,81.32,80.139999,80.139999,2873200,31.956998
F,2005-06-15,10.99,11.19,10.92,11.16,18048100,8.793974
HOG,2005-06-15,49.599998,49.790001,49.25,49.529999,1604200,39.509595
SWHC,2005-06-15,3.96,4.05,3.93,4.00,173900,4.00
CAB,2005-06-15,22.309999,22.40,21.76,22.139999,283600,22.139999
RGR,2005-06-15,8.34,8.46,8.30,8.45,72600,6.860529
TASR,2005-06-15,11.14,11.18,10.77,10.95,3738900,10.95
JPM,2005-06-15,35.740002,35.900002,35.610001,35.709999,9128200,26.465132
WFC,2005-06-15,61.209999,61.360001,61.060001,61.349998,5105600,22.431493
BAC,2005-06-15,46.150002,46.630001,45.93,46.599998,10128700,36.511883
