DOW,2015-07-23,49.459999,50.060001,47.099998,47.759998,20221000,45.621071
MMM,2015-07-23,151.919998,153.690002,149.020004,149.50,5176400,144.570155
MRK,2015-07-23,58.529999,58.529999,57.939999,58.07,6441600,55.719232
MSFT,2015-07-23,45.27,46.23,45.099998,46.110001,33934000,44.585197
PFE,2015-07-23,34.990002,35.00,34.630001,34.779999,12718100,33.315478
TRV,2015-07-23,105.389999,105.589996,104.879997,105.300003,1568700,102.322776
UNH,2015-07-23,121.629997,121.68,118.760002,119.330002,4896100,116.74563
UTX,2015-07-23,102.18,102.190002,100.739998,101.139999,5925700,97.850547
V,2015-07-23,72.199997,72.25,71.199997,71.75,10755700,71.11377
VZ,2015-07-23,46.459999,46.619999,46.169998,46.349998,13698200,43.781202
DIS,2015-07-23,119.300003,119.669998,118.57,118.800003,3347200,117.192014
AAL,2015-07-23,42.779999,43.810001,42.00,42.610001,16579900,41.950173
DAL,2015-07-23,46.299999,46.639999,45.049999,45.16,11449800,44.379692
LUV,2015-07-23,37.59,38.700001,36.279999,36.48,15720500,36.107055
UAL,2015-07-23,58.720001,60.00,56.16,56.669998,10259200,56.669998
ATVI,2015-07-23,25.950001,26.26,25.809999,25.940001,3524500,25.730612
AAPL,2015-07-23,126.199997,127.089996,125.059998,125.160004,50999500,121.364699
CSCO,2015-07-23,27.700001,28.25,27.58,28.01,34103200,26.852648
GOOGL,2015-07-23,691.849976,696.070007,671.590027,674.72998,3811600,674.72998
FB,2015-07-23,96.959999,97.449997,94.809998,95.440002,29418800,95.440002
TWTR,2015-07-23,36.00,36.73,35.950001,36.189999,10407800,36.189999
MSFT,2015-07-23,45.27,46.23,45.099998,46.110001,33934000,44.585197
IBM,2015-07-23,160.270004,162.75,159.830002,161.729996,5034200,154.463547
ORCL,2015-07-23,39.549999,39.599998,38.959999,39.00,18083800,38.252984
AMZN,2015-07-23,491.660004,491.660004,475.700012,482.179993,9374400,482.179993
LMT,2015-07-23,202.809998,204.960007,202.639999,202.830002,1175100,195.692925
BOE,2015-07-23,13.97,13.97,13.87,13.92,187600,12.422562
NOC,2015-07-23,166.610001,167.589996,165.139999,165.50,1222600,161.933623
GD,2015-07-23,145.619995,146.330002,144.589996,144.800003,1467400,140.996732
HON,2015-07-23,104.779999,105.470001,104.209999,104.32,2369300,101.573336
MPEL,2015-07-23,21.52,21.68,21.00,21.190001,4510400,20.246751
LVS,2015-07-23,57.41,57.50,54.720001,55.73,7763200,51.916093
MGM,2015-07-23,18.98,19.07,18.469999,18.68,7963800,18.68
WYNN,2015-07-23,104.199997,105.650002,103.010002,104.300003,2655700,101.366505
MAR,2015-07-23,76.919998,76.919998,74.040001,74.620003,3260600,73.190036
CCL,2015-07-23,52.310001,52.419998,51.700001,51.810001,2278700,50.146492
HLT,2015-07-23,27.969999,27.99,26.77,27.049999,14661100,26.644886
RCL,2015-07-23,85.089996,85.169998,82.769997,83.169998,1363900,81.155899
CUK,2015-07-23,54.259998,54.360001,53.700001,53.810001,190600,52.140117
H,2015-07-23,58.299999,58.299999,56.669998,57.009998,304900,57.009998
MCD,2015-07-23,98.900002,99.00,96.150002,97.089996,10380700,93.358257
SBUX,2015-07-23,56.98,57.00,56.16,56.560001,12439200,55.650114
YUM,2015-07-23,89.040006,89.230001,87.59,87.820005,4865000,61.272499
CMG,2015-07-23,723.50,734.50,721.599976,725.940002,1059000,725.940002
DRI,2015-07-23,75.00,75.599998,74.459999,74.870003,1881500,71.800345
PNRA,2015-07-23,184.399994,185.350006,182.889999,184.619995,506000,184.619995
ARMK,2015-07-23,32.389999,32.459999,31.969999,31.99,1508300,31.545112
TJX,2015-07-23,68.809998,68.849998,68.18,68.239998,1482300,67.189529
ROST,2015-07-23,53.290001,53.43,52.790001,52.889999,1167400,52.272401
HD,2015-07-23,115.209999,116.110001,114.43,114.589996,4308900,111.731765
LOW,2015-07-23,67.620003,68.160004,67.220001,67.699997,4169300,66.312453
BBY,2015-07-23,33.02,33.209999,32.709999,32.860001,2797500,31.180188
GME,2015-07-23,47.23,47.619999,46.59,46.939999,962300,44.360973
WMT,2015-07-23,73.07,73.220001,72.419998,72.510002,4252900,69.901366
COST,2015-07-23,146.850006,147.00,145.380005,145.600006,1356100,143.182228
MO,2015-07-23,53.950001,53.970001,53.48,53.82,4768800,51.317439
RAI,2015-07-23,80.550003,80.559998,79.550003,79.769997,3754200,38.239609
KO,2015-07-23,40.990002,41.02,40.48,40.84,13522200,39.24607
BUD,2015-07-23,127.129997,127.139999,125.519997,125.800003,1412600,121.769333
TAP,2015-07-23,71.260002,71.260002,70.699997,70.82,1164800,69.196467
