DOW,2002-08-01,28.90,29.34,28.23,29.00,2976100,17.40533
MMM,2002-08-01,125.25,125.550003,121.809998,122.129997,5790200,43.183911
MRK,2002-08-01,49.360001,49.360001,47.66,47.950001,6696100,26.15465
MSFT,2002-08-01,47.580002,48.09,45.50,45.75,92002800,15.637105
PFE,2002-08-01,32.290001,32.349998,31.299999,31.50,21748900,18.649346
TRV,2002-08-01,30.75,31.10,30.360001,30.969999,2492500,21.479307
UNH,2002-08-01,87.349998,87.50,84.470001,86.230003,11552000,19.391515
UTX,2002-08-01,69.25,69.25,67.800003,67.949997,4522200,25.22253
VZ,2002-08-01,33.150066,33.190065,31.250062,31.360061,11762500,14.293165
DIS,2002-08-01,17.440001,17.55,16.80,16.830001,8659500,13.741542
LUV,2002-08-01,13.63,13.80,13.24,13.40,2726400,12.761572
ATVI,2002-08-01,28.74,28.75,27.360001,27.719999,15114800,3.186363
AAPL,2002-08-01,15.11,15.420001,14.73,14.80,57239000,0.962897
CSCO,2002-08-01,12.98,13.21,11.94,12.10,132743600,10.354516
MSFT,2002-08-01,47.580002,48.09,45.50,45.75,92002800,15.637105
IBM,2002-08-01,70.400002,70.699997,67.220001,68.25,8832000,53.193728
ORCL,2002-08-01,9.90,10.04,9.48,9.67,47106200,8.879831
AMZN,2002-08-01,14.31,14.50,13.99,14.16,6066800,14.16
LMT,2002-08-01,63.849998,64.449997,63.25,63.369999,2144900,43.285322
NOC,2002-08-01,110.449808,110.899811,108.249819,109.239814,3309500,35.184369
GD,2002-08-01,80.919998,82.099998,80.389999,81.150002,3442600,30.183351
HON,2002-08-01,32.360001,32.84,31.469999,31.50,2138200,22.318665
MGM,2002-08-01,35.009998,35.380001,33.900002,34.130001,1593600,17.065001
MAR,2002-08-01,33.500054,33.80005,32.800043,33.100038,4533700,13.399383
CCL,2002-08-01,26.299999,26.60,25.66,25.700001,1732700,18.408116
RCL,2002-08-01,19.90,19.90,19.10,19.360001,620300,15.849036
CUK,2002-08-01,27.08,27.08,25.959999,26.16,14400,19.303043
MCD,2002-08-01,24.65,25.34,24.299999,24.34,5755100,16.362357
SBUX,2002-08-01,19.52,19.68,18.83,18.84,17660000,4.285767
YUM,2002-08-01,30.000002,30.300001,27.860002,28.210002,9281000,8.05496
DRI,2002-08-01,23.15,23.60,22.530001,22.530001,952900,15.898853
PNRA,2002-08-01,32.02,32.150002,30.00,30.040001,790300,30.040001
TJX,2002-08-01,17.75,17.82,17.26,17.59,8845600,7.494452
ROST,2002-08-01,37.369999,37.52,35.900002,36.119999,12692800,3.948305
HD,2002-08-01,30.75,30.799999,29.25,29.629999,12578600,21.75679
LOW,2002-08-01,37.25,37.599998,35.00,35.43,8837200,14.779255
BBY,2002-08-01,32.550001,32.64,30.900001,30.999999,4233600,15.785377
GME,2002-08-01,17.40,17.40,16.209999,16.690001,252800,7.012232
WMT,2002-08-01,49.00,49.169998,46.82,47.400002,12829500,35.977028
COST,2002-08-01,34.57,34.91,32.970001,33.189999,4794700,26.052575
MO,2002-08-01,46.00,46.18,44.900002,45.119999,9092000,4.944457
RAI,2002-08-01,54.509998,54.75,53.00,53.66,3826400,2.962214
KO,2002-08-01,49.849998,50.75,49.450001,49.93,11129800,16.835772
TAP,2002-08-01,59.950001,60.700001,58.799999,59.66,740800,22.295528
PEP,2002-08-01,42.939999,43.389999,42.27,42.50,6091400,29.893994
MNST,2002-08-01,4.24,4.24,4.00,4.00,88000,0.25
PG,2002-08-01,88.739998,89.800003,87.260002,87.870003,10268600,30.037689
CL,2002-08-01,51.299999,52.990002,51.099998,52.419998,6087200,19.153146
KMB,2002-08-01,60.899996,61.500005,60.009995,60.30,1768400,35.448315
CLX,2002-08-01,38.299999,39.09,37.700001,37.990002,903800,25.722215
GIS,2002-08-01,41.439999,41.849998,41.049999,41.150002,1717000,13.864452
K,2002-08-01,34.450001,34.549999,34.07,34.150002,1907600,22.850338
HSY,2002-08-01,76.75,77.519997,75.900002,76.00,3530800,27.23335
TGNA,2002-08-01,71.910004,72.599998,71.099998,72.050003,1424800,47.460582
OMC,2002-08-01,52.650002,53.299999,51.049999,52.529999,5635000,20.232623
F,2002-08-01,13.37,13.52,13.01,13.05,7331700,9.352883
HOG,2002-08-01,47.360001,47.48,46.200001,46.549999,1633700,36.468074
