DOW,2008-02-15,38.50,38.720001,38.029999,38.619999,4573200,28.311582
MMM,2008-02-15,80.139999,80.610001,79.540001,79.949997,3632600,63.463907
MRK,2008-02-15,47.00,47.889999,46.740002,47.529999,15642300,33.487134
MSFT,2008-02-15,28.309999,28.639999,28.25,28.42,68166100,22.802795
PFE,2008-02-15,22.43,22.620001,22.309999,22.33,56372200,15.735561
TRV,2008-02-15,46.82,47.939999,46.52,47.869999,3493600,38.217455
UNH,2008-02-15,46.34,47.740002,46.34,47.740002,8617000,43.038541
UTX,2008-02-15,72.50,72.50,70.959999,71.529999,5271700,58.265186
VZ,2008-02-15,37.949864,37.999863,37.519866,37.829864,12838400,22.701893
DIS,2008-02-15,32.16,32.700001,32.029999,32.490002,15225700,29.005634
AAL,2008-02-15,14.11,14.59,13.90,14.41,2926200,14.058197
DAL,2008-02-15,17.059999,17.559999,17.030001,17.32,3059700,16.728298
LUV,2008-02-15,12.64,13.00,12.64,12.65,8721100,12.134774
UAL,2008-02-15,37.00,38.00,36.709999,37.349998,2449000,37.349998
ATVI,2008-02-15,26.450001,27.00,26.450001,26.99,5023000,12.409802
AAPL,2008-02-15,126.270006,127.079998,124.059996,124.629995,225325100,16.217013
CSCO,2008-02-15,23.379999,23.559999,23.209999,23.299999,53314900,19.93886
GOOGL,2008-02-15,528.310035,532.65999,524.33001,529.640003,10469700,265.085086
MSFT,2008-02-15,28.309999,28.639999,28.25,28.42,68166100,22.802795
IBM,2008-02-15,105.269997,106.25,105.00,106.160004,6235600,87.839713
ORCL,2008-02-15,19.02,19.219999,18.940001,19.09,25070700,17.530089
AMZN,2008-02-15,75.00,75.190002,71.940002,72.959999,11120100,72.959999
LMT,2008-02-15,107.07,107.519997,105.00,105.760002,2095600,78.30859
BOE,2008-02-15,25.110001,25.290001,24.90,25.00,46800,9.886899
NOC,2008-02-15,79.610224,80.320228,79.000225,79.920222,1771600,56.76765
GD,2008-02-15,83.279999,83.809998,82.419998,83.43,1753500,67.330102
HON,2008-02-15,57.400002,57.490002,55.849998,56.040001,21901000,45.063641
MPEL,2008-02-15,11.51,12.11,11.51,11.94,1812100,11.159885
LVS,2008-02-15,89.949997,90.470001,87.839996,88.919998,2015800,70.575949
MGM,2008-02-15,67.25,67.50,65.50,66.139999,4066600,66.139999
WYNN,2008-02-15,106.849998,106.93,103.720001,104.620003,2026900,70.174549
MAR,2008-02-15,34.969887,35.789888,34.789886,35.529882,4408600,29.871449
CCL,2008-02-15,41.93,41.970001,40.91,41.349998,4922600,32.814657
RCL,2008-02-15,39.529999,39.580002,38.599998,38.639999,2032700,34.719883
CUK,2008-02-15,41.779999,41.860001,41.119999,41.529999,77000,33.477174
MCD,2008-02-15,55.349998,55.470001,54.84,55.299999,6972300,41.833481
SBUX,2008-02-15,18.120001,18.360001,18.07,18.290001,20662400,8.321304
YUM,2008-02-15,34.780002,35.31,34.600001,35.260002,4354200,21.055375
CMG,2008-02-15,97.07,106.00,95.550003,105.25,4217300,105.25
DRI,2008-02-15,30.16,30.65,29.809999,30.540001,2017300,22.626291
PNRA,2008-02-15,37.68,38.689999,36.75,38.310001,679500,38.310001
TJX,2008-02-15,29.799999,30.110001,29.440001,30.040001,8503200,13.490496
ROST,2008-02-15,26.91,27.74,26.790001,27.52,11909200,6.268877
HD,2008-02-15,27.67,27.67,26.959999,27.52,15780200,21.781099
LOW,2008-02-15,23.48,23.49,22.85,23.33,12078600,19.987004
BBY,2008-02-15,44.00,44.860001,43.52,44.619999,20058900,35.429323
GME,2008-02-15,45.23,47.720001,44.259998,47.630001,7101200,40.023082
WMT,2008-02-15,49.68,50.00,49.110001,49.439999,25832500,40.040936
COST,2008-02-15,63.599998,63.98,63.110001,63.919998,4250900,52.141862
MO,2008-02-15,72.550003,73.449997,72.419998,72.529999,29659800,13.875377
RAI,2008-02-15,63.98,64.660004,63.669998,64.290001,4670400,9.912578
KO,2008-02-15,58.439999,58.82,58.009998,58.759998,20761400,22.560043
TAP,2008-02-15,50.790001,51.169998,50.299999,50.990002,1218900,41.609886
PEP,2008-02-15,71.50,71.769997,71.169998,71.730003,5963300,55.518966
MNST,2008-02-15,38.139999,40.240002,38.139999,40.09,5413400,20.045
PG,2008-02-15,66.629997,66.900002,66.150002,66.300003,11755100,50.554625
CL,2008-02-15,76.07,76.389999,75.129997,75.32,5199200,30.610791
KMB,2008-02-15,64.029999,64.430001,63.700003,64.430001,3302100,44.888621
CLX,2008-02-15,57.139999,57.23,56.43,56.889999,1152400,43.263981
GIS,2008-02-15,54.799999,56.48,54.50,56.389999,5533800,21.60319
K,2008-02-15,50.790001,51.799999,50.790001,51.73,2360200,39.803229
HSY,2008-02-15,35.540001,36.139999,35.459999,35.990002,2082800,28.709955
CBS,2008-02-15,25.00,25.40,24.700001,25.379999,10205200,20.874559
TGNA,2008-02-15,32.02,32.259998,31.379999,31.90,3227800,23.194171
DISCA,2008-02-15,22.429999,22.869991,21.940005,22.750008,7525600,11.62494
OMC,2008-02-15,46.380001,46.700001,45.799999,46.580002,2040000,38.133224
F,2008-02-15,6.44,6.47,6.36,6.45,22710900,5.367311
HOG,2008-02-15,37.689999,38.09,37.25,37.68,2236200,31.318253
SWHC,2008-02-15,5.61,5.64,5.07,5.17,1073400,5.17
CAB,2008-02-15,14.49,15.08,14.00,15.01,456500,15.01
RGR,2008-02-15,8.53,9.03,8.50,8.96,244000,7.351577
TASR,2008-02-15,11.77,12.02,11.66,11.94,2697800,11.94
JPM,2008-02-15,42.41,43.25,42.009998,43.25,29031400,35.083357
WFC,2008-02-15,29.42,29.790001,28.75,29.690001,26386700,23.826553
BAC,2008-02-15,42.00,42.700001,41.68,42.700001,51280800,37.494216
C,2008-02-15,25.49,25.960001,25.00,25.480001,8737600,239.806259
USB,2008-02-15,32.290001,32.880001,32.07,32.68,9327100,26.532032
GS,2008-02-15,175.100006,178.789993,173.369995,178.410004,12449300,160.119221
MS,2008-02-15,42.150002,42.98,41.849998,42.32,23014400,37.051579
AMTD,2008-02-15,18.459999,18.459999,17.780001,18.15,3884300,15.630147
MMC,2008-02-15,25.530001,26.02,25.450001,25.870001,3448900,20.299233
AON,2008-02-15,41.860001,42.619999,41.299999,42.490002,2154100,38.123751
MET,2008-02-15,57.650002,58.439999,56.720001,58.25,4283700,46.889698
PRU,2008-02-15,70.269997,71.900002,69.410004,71.610001,4025800,56.353046
AFL,2008-02-15,62.060001,62.330002,60.959999,62.18,2082500,49.900081
CB,2008-02-15,56.610001,57.939999,56.080002,57.810001,2389800,48.735988
ALL,2008-02-15,46.43,46.509998,45.66,46.18,7368500,36.612185
PGR,2008-02-15,18.34,18.68,18.18,18.60,4844800,14.132466
AIG,2008-02-15,45.279999,46.200001,44.750001,46.110001,1121500,717.39175
NEM,2008-02-15,48.810001,49.279999,47.599998,47.889999,6269400,42.227001
NUE,2008-02-15,62.029999,62.41,60.560001,62.009998,3709800,46.349136
AVY,2008-02-15,51.23,51.419998,50.599998,50.91,1196200,38.928303
IP,2008-02-15,32.399999,32.690002,31.889997,32.509996,3802200,24.106057
