DOW,2015-12-16,50.98,51.02,49.009998,50.720001,20475800,48.934152
MMM,2015-12-16,148.149994,150.539993,147.740005,149.949997,4774100,146.973809
MRK,2015-12-16,53.419998,54.110001,53.00,54.02,10014300,52.731207
MSFT,2015-12-16,55.540001,56.25,54.759998,56.130001,37503300,54.999982
PFE,2015-12-16,32.43,32.669998,31.99,32.580002,44432000,31.705864
TRV,2015-12-16,114.089996,114.839996,113.080002,114.540001,1774400,112.605094
UNH,2015-12-16,118.300003,119.760002,116.900002,118.830002,3516900,117.263657
UTX,2015-12-16,93.970001,95.43,93.440002,95.129997,9868300,93.235995
V,2015-12-16,79.449997,79.980003,78.150002,79.860001,10497500,79.424025
VZ,2015-12-16,45.93,46.57,45.700001,46.509998,18808300,44.503017
DIS,2015-12-16,114.690002,114.75,111.800003,113.790001,12304500,112.96937
AAL,2015-12-16,42.990002,43.490002,42.119999,43.200001,7850900,42.722204
DAL,2015-12-16,51.400002,52.290001,50.849998,52.119999,9172900,51.505387
LUV,2015-12-16,44.400002,45.110001,43.900002,44.799999,4628600,44.491669
UAL,2015-12-16,58.259998,59.150002,57.060001,58.869999,4189000,58.869999
ATVI,2015-12-16,38.939999,39.43,38.139999,39.209999,6277300,38.893495
AAPL,2015-12-16,111.07,111.989998,108.800003,111.339996,56238500,108.916689
CSCO,2015-12-16,27.00,27.290001,26.68,27.24,22731500,26.325064
GOOGL,2015-12-16,766.570007,781.50,757.049988,776.590027,2656000,776.590027
FB,2015-12-16,105.370003,107.089996,104.190002,106.790001,22680500,106.790001
TWTR,2015-12-16,23.959999,24.48,23.799999,24.299999,24063300,24.299999
MSFT,2015-12-16,55.540001,56.25,54.759998,56.130001,37503300,54.999982
IBM,2015-12-16,139.119995,139.649994,137.789993,139.289993,4345500,135.394341
ORCL,2015-12-16,38.669998,39.139999,38.349998,38.91,23478000,38.316396
AMZN,2015-12-16,663.559998,677.349976,659.320007,675.77002,3964500,675.77002
LMT,2015-12-16,216.00,218.110001,214.75,217.50,1352000,212.946314
BOE,2015-12-16,12.46,12.56,12.36,12.54,209800,11.620431
NOC,2015-12-16,189.789993,191.00,187.309998,189.75,1423400,187.365799
GD,2015-12-16,137.740005,140.089996,136.419998,139.639999,2163100,136.642551
HON,2015-12-16,101.730003,104.400002,101.300003,104.080002,7361200,102.427926
MPEL,2015-12-16,15.88,16.530001,15.88,16.48,4492600,15.772128
LVS,2015-12-16,42.00,43.650002,41.669998,43.400002,5578200,40.989042
MGM,2015-12-16,21.440001,22.18,21.299999,22.08,6294900,22.08
WYNN,2015-12-16,67.169998,69.199997,65.830002,68.989998,4192400,67.842649
MAR,2015-12-16,67.160004,68.099998,65.93,67.160004,3480300,66.324467
CCL,2015-12-16,52.099998,52.299999,50.880001,52.200001,7302500,51.117981
HLT,2015-12-16,21.540001,23.709999,21.450001,22.450001,19087100,22.239515
RCL,2015-12-16,94.620003,97.279999,94.050003,97.139999,1701600,95.160522
CUK,2015-12-16,53.849998,54.169998,52.939999,54.119999,287900,53.032777
H,2015-12-16,47.400002,49.540001,47.200001,48.639999,1046900,48.639999
MCD,2015-12-16,117.489998,118.75,116.489998,117.839996,6306300,115.205259
SBUX,2015-12-16,60.32,60.50,59.509998,60.349998,9281800,59.73565
YUM,2015-12-16,73.100001,73.75,72.09,73.54,4412900,51.648766
CMG,2015-12-16,556.150024,569.280029,554.200012,567.830017,872000,567.830017
DRI,2015-12-16,59.490002,60.139999,58.209999,59.290001,2465100,57.323176
PNRA,2015-12-16,194.550003,195.300003,191.550003,194.160004,378800,194.160004
ARMK,2015-12-16,32.950001,33.00,32.189999,32.669998,1814800,32.395536
TJX,2015-12-16,71.25,71.989998,70.620003,71.849998,2923500,71.16122
ROST,2015-12-16,54.740002,54.990002,53.959999,54.93,2623000,54.542702
HD,2015-12-16,132.169998,133.279999,130.360001,132.899994,4711700,130.821412
LOW,2015-12-16,75.040001,76.339996,73.889999,76.129997,5063200,74.857671
BBY,2015-12-16,30.110001,30.790001,30.040001,30.700001,4302200,29.530989
GME,2015-12-16,30.82,31.00,30.120001,30.559999,2185100,29.434882
WMT,2015-12-16,60.110001,60.650002,59.700001,60.299999,9960500,59.017797
COST,2015-12-16,161.949997,163.25,160.00,162.759995,2196300,160.912149
MO,2015-12-16,57.720001,59.150002,57.400002,58.950001,6865100,56.811465
RAI,2015-12-16,45.290001,46.09,45.110001,45.98,4155200,44.821204
KO,2015-12-16,43.25,43.91,43.25,43.84,21868600,42.819864
BUD,2015-12-16,124.629997,125.349998,123.300003,125.110001,2298700,122.904813
TAP,2015-12-16,94.019997,94.550003,92.559998,94.160004,1922000,92.962671
PEP,2015-12-16,99.839996,101.330002,99.650002,101.080002,4994500,98.91623
MNST,2015-12-16,153.179993,154.220001,150.789993,153.309998,796400,153.309998
PG,2015-12-16,79.980003,81.230003,79.800003,80.989998,14102600,78.413205
CL,2015-12-16,67.00,68.489998,66.989998,68.330002,5133100,66.825828
KMB,2015-12-16,124.75,126.110001,123.809998,125.919998,1671800,123.272763
CLX,2015-12-16,129.720001,131.589996,129.080002,131.119995,1193800,127.910133
KHC,2015-12-16,72.610001,73.199997,71.889999,73.010002,2176900,70.911112
GIS,2015-12-16,58.779999,59.330002,58.32,59.189999,4610700,57.483005
K,2015-12-16,71.519997,72.07,70.870003,71.970001,2410400,70.570789
HSY,2015-12-16,89.82,92.00,89.599998,91.419998,1683600,89.757001
CBS,2015-12-16,47.290001,47.790001,46.380001,47.50,4698600,47.063751
SNI,2015-12-16,53.869999,55.34,53.43,55.029999,1009900,54.359446
TGNA,2015-12-16,25.870001,27.02,25.870001,26.58,2341000,26.086012
DISCA,2015-12-16,26.799999,27.41,26.620001,27.18,3438200,27.18
NERO,2015-12-16,14.01,14.01,14.01,14.01,000,14.01
OMC,2015-12-16,73.980003,74.889999,73.559998,74.730003,1906800,73.294183
GM,2015-12-16,34.349998,35.169998,34.25,35.139999,14771600,33.863091
F,2015-12-16,14.00,14.36,13.99,14.36,40683800,13.423679
HOG,2015-12-16,46.099998,46.950001,46.080002,46.830002,2269700,45.725105
SWHC,2015-12-16,21.48,22.370001,21.459999,21.950001,2911100,21.950001
CAB,2015-12-16,47.119999,47.450001,46.290001,47.00,1297800,47.00
RGR,2015-12-16,59.009998,59.82,58.540001,59.689999,158900,58.548613
TASR,2015-12-16,17.15,17.16,16.549999,16.780001,1235100,16.780001
JPM,2015-12-16,66.910004,67.739998,65.910004,67.529999,21720000,65.595821
WFC,2015-12-16,55.209999,56.040001,54.82,55.849998,21086800,54.110908
BAC,2015-12-16,17.65,17.780001,17.23,17.75,171576700,17.541297
C,2015-12-16,53.040001,54.009998,52.299999,53.900002,26044800,53.405793
USB,2015-12-16,43.93,44.490002,43.41,44.360001,10016800,43.247945
GS,2015-12-16,184.009995,186.880005,181.679993,186.210007,3191700,183.9283
MS,2015-12-16,33.169998,33.77,32.68,33.610001,13682900,32.806424
AMTD,2015-12-16,35.759998,36.009998,34.790001,35.700001,4008200,35.082988
MMC,2015-12-16,56.799999,57.439999,56.59,57.330002,2996400,56.116499
AON,2015-12-16,97.139999,97.790001,95.580002,96.919998,1733700,95.696264
MET,2015-12-16,48.110001,48.900002,47.77,48.700001,8171200,46.986515
PRU,2015-12-16,83.860001,84.540001,82.620003,84.190002,3570800,81.794334
AFL,2015-12-16,61.220001,61.959999,60.98,61.700001,2014000,60.552702
CB,2015-12-16,116.580002,117.400002,115.419998,116.900002,2471800,116.243037
ALL,2015-12-16,63.279999,63.50,62.529999,63.380001,2177700,62.441659
PGR,2015-12-16,31.209999,31.799999,31.049999,31.77,4238400,30.867225
AIG,2015-12-16,60.470001,61.09,59.470001,60.93,11524700,59.885019
NEM,2015-12-16,18.790001,19.26,18.65,19.08,7861300,19.036771
NUE,2015-12-16,38.450001,39.259998,37.669998,38.66,5216900,37.400867
AVY,2015-12-16,63.720001,64.709999,63.540001,64.559998,763100,63.508118
IP,2015-12-16,38.380001,38.66,37.759998,38.580002,3488900,37.332881
NKE,2015-12-16,129.369995,131.199997,128.820007,130.929993,7542200,64.92573
UA,2015-12-16,81.900002,83.199997,81.029999,83.110001,6566400,41.555
NFLX,2015-12-16,119.800003,123.00,118.089996,122.639999,13181000,122.639999
T,2015-12-16,33.91,34.48,33.900002,34.400002,31192700,32.737509
ED,2015-12-16,62.959999,64.300003,62.880001,64.220001,2168900,62.516201
FE,2015-12-16,31.33,31.77,31.33,31.639999,5139000,30.293756
GE,2015-12-16,30.459999,31.23,30.42,30.98,73831500,30.041953
AWK,2015-12-16,57.529999,58.919998,57.529999,58.790001,1195600,57.923157
UNP,2015-12-16,77.099998,79.019997,76.839996,78.910004,5763800,77.398104
UPS,2015-12-16,99.589996,100.860001,99.18,100.510002,3483100,98.257336
