DOW,2002-05-06,31.59,31.66,30.879999,31.40,1685800,18.653231
MMM,2002-05-06,126.099998,126.989998,124.220001,124.220001,3217800,43.708452
MRK,2002-05-06,55.599998,56.299999,55.509998,55.869999,6127900,30.279494
MSFT,2002-05-06,49.439999,50.540001,48.369999,48.619999,66299400,16.618055
PFE,2002-05-06,37.00,37.110001,36.360001,36.549999,7169800,21.563884
TRV,2002-05-06,48.400002,48.810001,47.77,47.790001,870700,32.900894
UNH,2002-05-06,89.029999,91.300003,89.010002,89.75,5678800,20.183096
UTX,2002-05-06,69.550003,69.550003,67.199997,67.339996,3894800,24.909726
VZ,2002-05-06,40.35008,41.03008,39.800078,39.87008,4596800,17.991933
DIS,2002-05-06,23.370001,23.580002,22.890002,22.890002,4017700,18.689478
LUV,2002-05-06,17.83,18.23,17.809999,17.99,1798300,17.127856
ATVI,2002-05-06,31.09,32.119999,31.00,31.35,16580400,3.603624
AAPL,2002-05-06,23.35,23.50,22.46,22.649999,62416200,1.473623
CSCO,2002-05-06,13.25,13.59,12.85,12.89,69219600,11.030554
MSFT,2002-05-06,49.439999,50.540001,48.369999,48.619999,66299400,16.618055
IBM,2002-05-06,81.699997,81.870003,76.00,76.00,13648400,59.117898
ORCL,2002-05-06,8.25,8.51,8.15,8.22,64023900,7.548315
AMZN,2002-05-06,15.94,16.49,15.75,16.120001,5352600,16.120001
LMT,2002-05-06,62.849998,63.200001,61.119999,61.419998,1546600,41.879637
NOC,2002-05-06,121.999788,122.009795,118.499798,119.629799,3578500,38.407001
GD,2002-05-06,98.800003,99.419998,98.300003,99.050003,1923000,36.73571
HON,2002-05-06,36.799999,37.099998,35.860001,36.00,2412100,25.384872
MGM,2002-05-06,40.900002,41.50,39.959999,40.189999,1329800,20.094999
MAR,2002-05-06,42.960072,42.960072,41.33006,41.370048,2685900,16.717366
CCL,2002-05-06,33.009998,33.299999,32.549999,32.549999,939500,23.234974
RCL,2002-05-06,23.27,23.40,22.90,22.959999,738900,18.687617
CUK,2002-05-06,27.799999,27.799999,27.24,27.40,8300,20.218019
MCD,2002-05-06,29.35,29.75,29.10,29.10,6205300,19.562226
SBUX,2002-05-06,23.469999,23.59,22.549999,22.66,10545200,5.15475
YUM,2002-05-06,62.850004,63.200003,62.450003,62.95,4686000,8.987234
DRI,2002-05-06,25.50,25.84,25.34,25.34,780800,17.881799
