DOW,2010-07-19,25.24,25.40,24.799999,25.129999,7290400,20.450298
MMM,2010-07-19,81.480003,81.550003,80.080002,81.220001,3054200,69.419885
MRK,2010-07-19,35.939999,36.110001,35.689999,35.799999,10118500,28.385519
MSFT,2010-07-19,24.959999,25.299999,24.91,25.23,38181800,21.29468
PFE,2010-07-19,14.62,14.84,14.58,14.73,32707800,11.722726
TRV,2010-07-19,49.790001,50.00,49.27,49.709999,2667200,42.476335
UNH,2010-07-19,30.48,30.959999,30.290001,30.82,8575500,27.992341
UTX,2010-07-19,66.419998,66.900002,66.120003,66.389999,4731700,57.245653
V,2010-07-19,72.209999,72.25,70.870003,71.220001,20019200,16.984201
VZ,2010-07-19,26.780001,26.92,26.700001,26.719999,14947000,19.90732
DIS,2010-07-19,33.09,33.50,32.990002,33.310001,9647000,30.53152
AAL,2010-07-19,9.00,9.00,8.05,8.62,15840800,8.409553
DAL,2010-07-19,11.43,11.70,10.40,11.38,29991000,10.991226
LUV,2010-07-19,11.80,11.80,11.20,11.50,11930700,11.087515
UAL,2010-07-19,21.290001,21.290001,19.370001,21.18,10104500,21.18
ATVI,2010-07-19,11.18,11.48,11.12,11.38,11866500,10.607582
AAPL,2010-07-19,249.880005,249.880005,239.60001,245.580013,256119500,31.955182
CSCO,2010-07-19,22.870001,23.030001,22.549999,22.73,54701900,19.451085
GOOGL,2010-07-19,461.010001,469.650003,457.519994,466.179996,9091400,233.323321
MSFT,2010-07-19,24.959999,25.299999,24.91,25.23,38181800,21.29468
IBM,2010-07-19,128.669998,130.380005,128.369995,129.789993,8388600,112.097277
ORCL,2010-07-19,23.48,23.67,23.40,23.59,19688200,21.957256
AMZN,2010-07-19,118.379997,120.739998,117.00,119.940002,5030900,119.940002
LMT,2010-07-19,74.339996,74.739998,73.730003,74.050003,1370100,58.581635
BOE,2010-07-19,17.09,17.110001,16.93,17.01,149200,8.823855
NOC,2010-07-19,55.090155,55.700158,55.000156,55.490157,2388300,42.53203
GD,2010-07-19,58.84,59.040001,58.200001,58.599998,2013400,50.159175
HON,2010-07-19,40.43,40.549999,40.029999,40.349998,3974900,34.987416
MPEL,2010-07-19,3.65,3.74,3.60,3.73,2859800,3.486296
LVS,2010-07-19,23.76,23.84,22.620001,23.73,27905300,18.83454
MGM,2010-07-19,9.78,9.78,9.31,9.55,18775600,9.55
WYNN,2010-07-19,80.00,80.529999,77.370003,80.010002,2146400,57.180615
MAR,2010-07-19,30.43,30.96,30.050002,30.94,5064800,26.888542
CCL,2010-07-19,31.48,31.700001,30.82,31.40,3626500,26.405059
RCL,2010-07-19,23.860001,23.99,23.110001,23.629999,3139100,21.559166
CUK,2010-07-19,33.32,33.41,32.599998,33.099998,80800,28.303413
H,2010-07-19,35.220001,35.509998,34.189999,35.23,454000,35.23
MCD,2010-07-19,69.970001,70.379997,69.449997,69.910004,5072700,57.282341
SBUX,2010-07-19,25.379999,25.709999,25.08,25.49,14539200,11.64509
YUM,2010-07-19,40.070001,40.330002,39.570001,40.000001,4937800,25.257844
CMG,2010-07-19,136.169998,137.789993,128.529999,130.240005,1571300,130.240005
DRI,2010-07-19,39.810001,40.02,39.32,39.709999,1568800,31.509456
PNRA,2010-07-19,75.809998,76.150002,73.900002,74.580002,372400,74.580002
TJX,2010-07-19,41.209999,41.810001,41.189999,41.400002,8126200,19.221054
ROST,2010-07-19,53.209999,53.880001,53.150002,53.389999,5314400,12.524358
HD,2010-07-19,27.16,27.26,26.85,27.07,17061600,23.417325
LOW,2010-07-19,20.030001,20.059999,19.75,19.93,8218900,17.816265
BBY,2010-07-19,34.349998,34.630001,34.029999,34.369999,4615700,28.329946
GME,2010-07-19,18.99,19.450001,18.99,19.40,3871600,16.301654
WMT,2010-07-19,49.720001,49.810001,49.09,49.52,11896000,42.171117
COST,2010-07-19,55.130001,55.290001,54.599998,54.82,3575000,46.008418
MO,2010-07-19,21.370001,21.49,21.299999,21.379999,10290600,15.70903
RAI,2010-07-19,55.450001,55.970001,55.040001,55.880001,6354800,10.345433
