DOW,2009-11-05,24.040001,24.92,23.90,24.90,10026000,19.937169
MMM,2009-11-05,74.50,75.690002,74.459999,75.459999,3097600,63.263347
MRK,2009-11-05,32.490002,33.43,32.490002,32.709999,22739300,25.128279
MSFT,2009-11-05,28.52,28.74,28.280001,28.469999,52681700,23.705246
PFE,2009-11-05,17.110001,17.25,16.82,17.02,55656400,13.278541
TRV,2009-11-05,50.52,50.98,50.060001,50.639999,4119500,42.406984
UNH,2009-11-05,27.950001,28.379999,27.67,28.209999,11991700,25.491294
UTX,2009-11-05,64.029999,65.50,63.900002,65.449997,3654000,55.440728
V,2009-11-05,78.519997,79.75,78.269997,79.589996,16350400,18.894329
VZ,2009-11-05,29.219885,29.559883,29.219885,29.309884,14728700,19.526518
DIS,2009-11-05,28.23,29.10,28.23,29.00,12129800,26.277987
AAL,2009-11-05,2.95,2.99,2.86,2.95,6511200,2.877979
DAL,2009-11-05,7.21,7.38,7.09,7.33,6557500,7.079586
LUV,2009-11-05,8.26,8.45,8.24,8.36,8411800,8.049632
UAL,2009-11-05,6.61,6.61,6.33,6.52,5037100,6.52
ATVI,2009-11-05,10.94,11.02,10.77,10.87,22044300,9.995891
AAPL,2009-11-05,192.399998,195.000004,191.819998,194.029995,96200300,25.247428
CSCO,2009-11-05,24.049999,24.07,23.620001,23.93,87742300,20.47798
GOOGL,2009-11-05,543.490031,549.769999,542.65999,548.650027,3691700,274.599613
MSFT,2009-11-05,28.52,28.74,28.280001,28.469999,52681700,23.705246
IBM,2009-11-05,122.120003,123.50,122.00,123.099998,6701800,104.835568
ORCL,2009-11-05,21.18,21.52,21.110001,21.32,22058800,19.724174
AMZN,2009-11-05,117.459999,120.949997,116.25,120.610001,9086800,120.610001
LMT,2009-11-05,70.82,72.860001,70.68,72.860001,3835000,56.265636
BOE,2009-11-05,19.690001,19.959999,19.559999,19.91,189500,9.459684
NOC,2009-11-05,50.800143,51.780145,50.740142,51.750147,3665100,38.78092
GD,2009-11-05,64.059998,65.919998,64.059998,65.389999,2114000,54.975265
HON,2009-11-05,36.57,37.599998,36.57,37.59,5458900,31.87908
MPEL,2009-11-05,5.08,5.17,5.03,5.12,5119300,4.785478
LVS,2009-11-05,15.33,15.50,14.90,15.47,27964500,12.278565
MGM,2009-11-05,10.05,10.08,9.31,9.74,57196700,9.74
WYNN,2009-11-05,56.990002,59.919998,56.049999,59.84,5422000,40.13807
MAR,2009-11-05,25.539927,26.279925,25.539927,26.089927,3226800,22.546084
CCL,2009-11-05,30.299999,30.82,30.139999,30.82,4463000,25.770857
RCL,2009-11-05,20.91,21.52,20.75,21.52,3521800,19.634079
CUK,2009-11-05,32.330002,32.66,32.09,32.599998,178800,27.726458
H,2009-11-05,27.00,28.26,25.75,28.00,19384900,28.00
MCD,2009-11-05,60.459999,61.50,60.290001,61.48,11000400,49.111572
