DOW,2001-08-20,34.00,34.439999,33.700001,34.439999,2954000,19.838705
MMM,2001-08-20,108.68,109.480003,107.730003,108.599998,2216400,37.598606
MRK,2001-08-20,69.349998,70.800003,69.349998,70.580002,4615900,37.641084
MSFT,2001-08-20,61.66,62.75,61.099998,62.700001,48371200,21.430524
PFE,2001-08-20,41.75,41.880001,40.900002,41.41,13830200,24.29116
TRV,2001-08-20,44.25,44.650002,44.00,44.009998,1953900,29.692553
UNH,2001-08-20,65.620003,66.480003,65.199997,66.089996,2973600,14.856409
UTX,2001-08-20,72.00,73.610001,71.669998,73.559998,2685000,26.921705
VZ,2001-08-20,52.250102,53.300105,52.250102,53.300105,3570700,23.49921
DIS,2001-08-20,25.700001,25.980001,25.500001,25.900001,4233700,20.925071
LUV,2001-08-20,18.10,18.540001,17.83,18.50,1735800,17.599644
ATVI,2001-08-20,32.160001,32.750001,31.330001,32.440001,6854400,2.485945
AAPL,2001-08-20,18.14,18.23,17.81,18.119999,63075600,1.178899
CSCO,2001-08-20,16.52,16.99,16.200001,16.90,36904400,14.462091
MSFT,2001-08-20,61.66,62.75,61.099998,62.700001,48371200,21.430524
IBM,2001-08-20,104.68,105.00,102.800003,104.099998,5612700,80.769663
ORCL,2001-08-20,14.70,14.92,14.42,14.81,25332300,13.599823
AMZN,2001-08-20,10.19,10.41,9.95,10.40,3614000,10.40
LMT,2001-08-20,39.00,39.580002,38.75,39.439999,989300,26.701861
NOC,2001-08-20,81.499856,81.699858,80.899858,81.699858,1006000,25.893214
GD,2001-08-20,81.550003,82.50,81.260002,82.459999,1405000,30.277917
HON,2001-08-20,37.200001,38.099998,37.02,38.099998,3674500,26.554396
MGM,2001-08-20,28.90,28.90,28.25,28.50,469800,14.25
MAR,2001-08-20,46.420072,46.500072,45.620061,46.360061,903400,18.636747
CCL,2001-08-20,29.959999,30.49,29.90,30.360001,698500,21.426375
RCL,2001-08-20,23.25,23.25,22.73,22.969999,248100,18.289975
CUK,2001-08-20,21.639999,21.639999,21.559999,21.639999,1900,15.967808
MCD,2001-08-20,30.00,30.09,29.799999,30.049999,2765900,20.031003
SBUX,2001-08-20,17.99,18.84,17.959999,18.700001,11989200,4.25392
YUM,2001-08-20,44.04,44.60,43.920002,44.480002,1132800,6.350312
DRI,2001-08-20,27.700004,28.189994,27.250005,28.14,785800,13.206917
PNRA,2001-08-20,39.299999,39.650002,38.509998,39.299999,219600,19.65
TJX,2001-08-20,36.349998,37.00,36.349998,37.00,5954400,7.852316
ROST,2001-08-20,27.450001,27.90,27.40,27.780001,4028000,3.020573
HD,2001-08-20,49.02,50.00,48.889999,49.799999,5670100,36.411885
LOW,2001-08-20,35.130001,37.880001,35.130001,37.84,13159400,15.752588
BBY,2001-08-20,58.50,59.900002,57.230002,59.399999,6370800,20.164547
WMT,2001-08-20,51.299999,51.619999,50.799999,51.59,4349000,38.951661
COST,2001-08-20,39.360001,40.560001,39.349998,40.23,2119000,31.578642
MO,2001-08-20,44.110001,45.48,43.950001,45.48,7589000,4.706451
RAI,2001-08-20,52.459999,54.099998,52.299999,54.099998,2198400,2.819268
