DOW,2012-01-06,30.15,30.40,29.66,30.32,8323100,25.667609
MMM,2012-01-06,83.779999,84.239998,83.32,83.370003,2839200,74.028364
MRK,2012-01-06,38.75,38.75,38.43,38.470001,16727700,32.626333
MSFT,2012-01-06,27.530001,28.190001,27.530001,28.110001,99455500,24.636154
PFE,2012-01-06,21.719999,21.780001,21.559999,21.57,29993900,18.274479
TRV,2012-01-06,59.57,59.73,59.110001,59.349998,2033400,52.918281
UNH,2012-01-06,52.75,53.419998,52.48,52.779999,5321700,48.905836
UTX,2012-01-06,74.220001,74.519997,73.620003,73.900002,3489100,65.99083
V,2012-01-06,101.959999,102.220001,100.220001,100.709999,13089200,24.296881
VZ,2012-01-06,38.540001,38.549999,38.150002,38.330002,22327200,30.942461
DIS,2012-01-06,39.549999,40.150002,39.450001,39.91,14401600,37.602122
AAL,2012-01-06,5.44,5.67,5.40,5.60,8323000,5.463282
DAL,2012-01-06,8.26,8.43,8.24,8.32,6683300,8.035764
LUV,2012-01-06,8.63,8.70,8.52,8.52,3046800,8.238424
UAL,2012-01-06,18.50,18.549999,18.17,18.209999,3904500,18.209999
ATVI,2012-01-06,12.09,12.31,11.98,12.24,9625000,11.582155
AAPL,2012-01-06,419.770008,422.749996,419.220009,422.400002,79573200,54.963223
CSCO,2012-01-06,18.950001,19.00,18.83,18.85,27796900,16.36752
GOOGL,2012-01-06,659.150013,659.999992,649.789998,650.019992,5380400,325.335331
MSFT,2012-01-06,27.530001,28.190001,27.530001,28.110001,99455500,24.636154
IBM,2012-01-06,184.389999,184.479996,182.309998,182.539993,4897100,161.833172
ORCL,2012-01-06,26.67,27.15,26.360001,26.93,55685000,25.29268
AMZN,2012-01-06,178.070007,184.649994,177.50,182.610001,7008400,182.610001
LMT,2012-01-06,80.410004,80.410004,79.650002,79.980003,4274300,67.312244
BOE,2012-01-06,13.68,13.73,13.64,13.69,215100,8.657442
NOC,2012-01-06,58.09,58.220001,57.720001,57.900002,2405600,51.625889
GD,2012-01-06,67.599998,67.760002,67.18,67.620003,1788100,59.853895
HON,2012-01-06,55.720001,55.720001,55.040001,55.18,3830000,49.750594
MPEL,2012-01-06,10.00,10.01,9.46,9.51,5120500,8.888653
LVS,2012-01-06,43.119999,43.200001,41.77,42.169998,11967300,33.470397
MGM,2012-01-06,11.20,11.22,10.97,11.13,9079700,11.13
WYNN,2012-01-06,110.900002,111.190002,106.720001,106.940002,3059100,87.121573
MAR,2012-01-06,31.389999,31.99,31.190001,31.74,5495200,29.726232
CCL,2012-01-06,33.150002,33.150002,32.73,32.91,2980700,28.602084
RCL,2012-01-06,26.26,26.280001,25.40,25.50,2344300,23.451313
CUK,2012-01-06,33.540001,33.540001,33.220001,33.279999,80800,29.401706
H,2012-01-06,38.439999,38.950001,37.790001,38.759998,211200,38.759998
MCD,2012-01-06,100.089996,100.769997,99.870003,100.599998,6775300,86.228517
SBUX,2012-01-06,46.380001,46.91,46.23,46.720001,8105400,21.873152
YUM,2012-01-06,59.330001,59.98,59.200003,59.850002,3761300,38.763963
CMG,2012-01-06,348.880005,352.630005,347.350006,348.950012,370700,348.950012
DRI,2012-01-06,44.900002,44.98,44.02,44.34,2730400,36.931275
PNRA,2012-01-06,140.360001,140.970001,138.649994,139.660004,200200,139.660004
TJX,2012-01-06,66.190002,66.949997,66.029999,66.459999,5220800,31.484664
ROST,2012-01-06,50.470001,50.919998,50.119999,50.740002,4871800,24.212526
HD,2012-01-06,43.00,43.299999,42.799999,43.200001,7285500,39.116993
LOW,2012-01-06,26.360001,26.459999,26.09,26.34,12612900,24.179606
BBY,2012-01-06,23.58,24.60,23.559999,24.219999,8873400,20.59851
GME,2012-01-06,25.209999,25.23,24.700001,24.870001,3778400,20.898049
WMT,2012-01-06,59.419998,59.450001,58.869999,59.00,8069400,52.20861
COST,2012-01-06,83.169998,83.169998,81.120003,81.129997,3397400,69.364225
MO,2012-01-06,28.77,28.82,28.610001,28.719999,11558000,23.078187
RAI,2012-01-06,40.360001,40.450001,40.00,40.439999,10296600,16.349915
KO,2012-01-06,69.470001,69.629997,68.620003,68.93,13646600,29.906632
BUD,2012-01-06,60.029999,60.029999,58.779999,58.919998,791300,51.611115
TAP,2012-01-06,43.34,43.700001,43.209999,43.57,965600,38.922919
PEP,2012-01-06,66.269997,66.269997,65.290001,65.389999,6533000,56.979988
MNST,2012-01-06,94.400002,96.480003,94.050003,95.379997,1495000,47.689999
PG,2012-01-06,66.510002,66.629997,65.93,66.360001,8421200,56.578503
CL,2012-01-06,90.410004,90.449997,89.389999,89.800003,3881000,40.113343
KMB,2012-01-06,72.720005,72.89,72.429996,72.62999,2252800,59.704969
CLX,2012-01-06,67.169998,67.389999,66.370003,67.160004,1236400,57.833638
GIS,2012-01-06,40.50,40.540001,40.060001,40.07,3962400,34.597094
K,2012-01-06,50.73,50.77,50.32,50.509998,3649300,43.83655
HSY,2012-01-06,60.93,60.959999,60.580002,60.689999,795700,54.563292
CBS,2012-01-06,28.02,28.07,27.620001,27.790001,5528800,26.369852
SNI,2012-01-06,43.349998,43.93,43.259998,43.619999,544800,41.289163
TGNA,2012-01-06,13.73,13.89,13.63,13.72,3063400,11.740161
DISCA,2012-01-06,40.890008,41.350001,40.740003,41.289999,2015300,21.09862
OMC,2012-01-06,44.27,44.439999,43.93,44.040001,1567800,38.982595
GM,2012-01-06,22.26,23.030001,22.24,22.92,18234500,20.472249
F,2012-01-06,11.74,11.80,11.52,11.71,59840700,9.744374
HOG,2012-01-06,39.91,40.07,39.400002,39.580002,1380100,36.148082
SWHC,2012-01-06,4.75,4.75,4.63,4.68,746400,4.68
CAB,2012-01-06,24.65,24.75,23.65,24.23,1063900,24.23
RGR,2012-01-06,35.700001,35.990002,35.310001,35.59,143500,31.158681
TASR,2012-01-06,5.15,5.20,5.07,5.12,234000,5.12
JPM,2012-01-06,35.689999,35.77,35.139999,35.360001,33160600,30.982574
WFC,2012-01-06,28.84,29.08,28.459999,28.940001,32303500,25.132238
BAC,2012-01-06,6.21,6.30,6.06,6.18,299630600,5.943381
C,2012-01-06,28.66,29.059999,28.01,28.549999,48226900,28.123473
USB,2012-01-06,28.059999,28.08,27.40,27.75,15693000,24.769139
GS,2012-01-06,93.800003,93.959999,92.419998,93.419998,5940900,87.279265
