DOW,52.82,53.529999,52.709999,53.349998,13688500,50.558551
MMM,156.600006,157.589996,155.75,156.949997,1839400,151.774484
MRK,57.709999,58.169998,57.470001,57.91,7917300,55.565709
MSFT,45.73,46.07,45.360001,45.970001,28704100,44.449827
PFE,34.049999,34.18,33.849998,33.98,20993500,32.549166
TRV,99.839996,100.18,99.07,99.779999,1225900,96.958843
UNH,121.900002,122.199997,119.169998,119.739998,4805900,117.146747
UTX,115.279999,115.480003,113.980003,115.07,3799400,111.327492
V,69.110001,69.410004,68.510002,68.75,7818300,68.140372
VZ,47.50,47.509998,46.900002,47.27,18216400,44.130478
DIS,111.199997,111.940002,110.879997,111.489998,4732300,109.345001
AAL,39.27,40.09,38.91,39.880001,9567400,39.262448
DAL,40.419998,41.080002,40.23,40.799999,7057900,40.095027
LUV,33.82,34.200001,33.529999,33.84,7515400,33.494045
UAL,51.200001,51.84,50.689999,51.32,3712200,51.32
ATVI,24.879999,24.969999,24.68,24.870001,6207600,24.66925
AAPL,127.720001,127.879997,126.739998,127.300003,32918100,123.439806
CSCO,28.84,29.040001,28.66,28.93,20959000,27.522534
GOOGL,545.419983,548.359985,541.809998,546.599976,1222000,546.599976
FB,81.760002,82.220001,81.339996,81.790001,18350300,81.790001
TWTR,34.990002,35.119999,34.169998,34.689999,27278500,34.689999
MSFT,45.73,46.07,45.360001,45.970001,28704100,44.449827
IBM,167.00,167.850006,166.100006,167.169998,2863000,159.659133
ORCL,44.860001,45.240002,44.369999,44.91,27080800,43.886069
AMZN,428.359985,431.350006,424.75,427.809998,2185900,427.809998
LMT,191.360001,191.779999,189.720001,191.020004,862100,184.298491
BOE,13.91,14.19,13.66,13.93,101100,12.343978
NOC,162.00,163.380005,161.119995,162.869995,831400,159.360292
GD,143.520004,144.789993,142.880005,144.50,1395000,140.020136
HON,104.379997,104.699997,103.220001,104.199997,2669200,101.456492
MPEL,19.85,19.93,19.51,19.799999,2823200,18.918624
LVS,52.720001,53.23,52.450001,53.139999,4673100,48.897824
MGM,19.200001,19.48,19.129999,19.42,9902800,19.42
WYNN,103.389999,104.580002,102.449997,104.260002,1302100,101.327629
MAR,76.75,77.110001,76.019997,77.019997,1546400,75.544039
CCL,47.209999,47.689999,46.990002,47.580002,2216100,46.052308
HLT,28.00,28.10,27.59,27.93,25411800,27.511708
RCL,77.029999,77.379997,76.550003,77.019997,1769400,75.15483
CUK,48.509998,48.950001,48.290001,48.91,317700,47.392177
H,56.509998,56.59,56.080002,56.34,290500,56.34
MCD,94.540001,95.519997,94.540001,95.220001,3941000,91.560137
SBUX,53.09,53.470001,52.720001,53.240002,6735300,52.383524
YUM,91.590006,91.789999,90.730002,91.299999,2598400,63.416596
CMG,600.50,606.929993,600.50,606.840027,454700,606.840027
DRI,67.870003,68.339996,67.800003,68.260002,853100,64.961996
PNRA,182.360001,183.270004,181.759995,182.610001,277400,182.610001
ARMK,30.99,31.110001,30.76,31.059999,1242700,30.628046
TJX,65.50,65.93,65.209999,65.709999,1774600,64.698477
ROST,49.049999,49.599998,48.919998,49.43,2120200,48.852805
HD,110.730003,111.290001,109.959999,110.470001,5722200,107.714535
LOW,69.400002,69.959999,69.129997,69.669998,3380600,67.959129
BBY,34.50,34.59,33.810001,34.009998,2564100,32.271398
GME,42.52,43.23,42.18,43.029999,2165300,40.6658
WMT,72.629997,72.900002,72.339996,72.730003,5703900,70.113452
COST,137.940002,139.320007,137.880005,138.880005,1508100,136.573817
MO,48.009998,48.73,47.990002,48.560001,5714500,46.302024
RAI,73.82,75.080002,73.769997,74.889999,8476200,35.900269
KO,40.080002,40.32,40.009998,40.27,13898400,38.698317
BUD,120.309998,121.93,120.309998,121.43,1061700,117.539347
TAP,72.50,73.110001,72.239998,72.970001,1177400,71.29718
PEP,93.57,94.269997,93.25,94.050003,3108900,90.692976
MNST,132.50,132.740005,131.100006,132.25,951200,132.25
PG,79.199997,80.190002,79.160004,80.080002,9305800,76.217419
CL,66.080002,66.580002,66.00,66.410004,2356100,64.21811
KMB,107.00,107.910004,106.919998,107.660004,1538500,103.745868
CLX,105.379997,106.110001,105.339996,105.900002,398600,101.946353
