DOW,24.84,25.77,24.610001,25.59,10637200,20.824638
MMM,79.510002,81.099998,79.290001,81.010002,4507000,69.675402
MRK,35.380001,35.759998,35.27,35.619999,13057700,28.242799
MSFT,23.67,23.950001,23.540001,23.90,65235900,20.279738
PFE,16.129999,16.370001,16.07,16.280001,45410400,13.100594
TRV,49.310001,50.360001,49.060001,50.310001,4922300,42.989026
UNH,32.009998,32.630001,31.84,32.59,8623100,29.599948
UTX,66.029999,67.580002,65.68,67.370003,5231000,58.44294
V,69.830002,70.739998,69.07,70.529999,17290400,16.847632
VZ,29.700001,30.290001,29.65,30.26,23700000,22.544743
DIS,33.00,33.700001,32.91,33.509998,10020900,30.714835
AAL,9.33,9.59,9.17,9.56,7020000,9.326604
DAL,10.83,10.86,10.53,10.68,7972200,10.31514
LUV,11.20,11.54,11.17,11.50,6164000,11.092534
UAL,21.50,22.10,21.50,21.93,5709600,21.93
ATVI,10.82,10.94,10.80,10.91,10233200,10.169483
AAPL,247.46999,251.459988,246.280003,250.330002,174259400,32.573257
CSCO,20.35,20.700001,20.25,20.26,80173000,17.337395
GOOGL,454.979995,464.939996,452.499995,460.330017,6450100,230.395404
MSFT,23.67,23.950001,23.540001,23.90,65235900,20.279738
IBM,125.309998,126.309998,124.519997,125.769997,5623100,109.163526
ORCL,22.15,22.65,22.10,22.620001,29085400,21.054394
AMZN,126.360001,132.600006,126.169998,132.490005,7138300,132.490005
LMT,70.089996,70.639999,69.779999,69.93,3227300,55.808765
BOE,17.26,17.389999,17.15,17.34,159900,9.285829
NOC,54.900154,56.720161,54.520153,56.57016,2832400,43.731447
GD,56.700001,58.00,56.23,57.779999,1940100,49.457289
HON,39.59,41.110001,39.450001,40.880001,6675700,35.702177
MPEL,3.96,4.01,3.88,3.91,6667100,3.654535
LVS,28.700001,29.51,28.299999,29.389999,27239500,23.326891
MGM,9.21,9.35,9.08,9.25,14647500,9.25
WYNN,81.279999,82.919998,79.889999,82.57,3247200,59.167929
MAR,32.509994,33.649997,32.389995,33.600002,3919500,29.234835
CCL,31.870001,32.91,31.74,32.900002,4744600,27.75026
RCL,25.280001,26.40,25.280001,26.33,2712600,24.02255
CUK,33.310001,34.290001,33.209999,34.240002,114900,29.363625
H,38.119999,38.610001,37.619999,38.459999,169500,38.459999
MCD,73.919998,74.599998,73.720001,74.540001,6746800,61.533442
SBUX,23.18,23.77,23.030001,23.68,14365200,10.875085
YUM,42.000001,42.700001,41.940001,42.600002,12210500,26.899604
CMG,152.880005,159.539993,151.630005,159.410004,1573000,159.410004
DRI,41.689999,42.900002,41.689999,42.720001,1721500,33.89786
PNRA,80.75,83.230003,80.559998,82.949997,624300,82.949997
TJX,40.16,41.220001,40.029999,40.889999,10185000,19.050759
ROST,50.380001,51.50,49.919998,51.099998,10790400,12.02537
HD,28.08,28.74,28.059999,28.67,12772500,25.012325
LOW,20.48,21.290001,20.469999,21.24,13041400,18.987329
BBY,31.780001,32.700001,31.77,32.66,5404700,26.920456
GME,18.16,18.469999,18.059999,18.280001,3117300,15.360528
WMT,50.490002,51.43,50.459999,51.200001,13431500,43.856272
COST,56.93,57.889999,56.759998,57.790001,3966400,48.677492
MO,22.60,22.82,22.450001,22.66,15393200,16.649515
RAI,55.07,56.009998,55.07,55.740002,5741600,10.319514
KO,56.380001,57.32,56.27,57.310001,24166000,23.82073
BUD,53.490002,54.599998,53.419998,54.220001,805200,46.603913
TAP,43.810001,44.84,43.720001,44.73,1191600,38.591767
PEP,64.519997,65.050003,64.519997,64.889999,6382100,54.409705
