DOW,29.709999,29.969999,29.360001,29.559999,9177100,23.793567,-0.5048805286058696
MMM,81.209999,81.360001,80.57,81.019997,2620300,68.816235,-0.2339638004428404
MRK,37.290001,37.380001,36.880001,37.139999,11852900,28.82323,-0.40225796722288515
MSFT,28.459999,28.65,28.27,28.629999,42890600,24.055808,0.5973296063713907
PFE,17.35,17.40,17.219999,17.33,56917200,13.648079,-0.11527377521615634
TRV,53.27,53.619999,53.029999,53.549999,3911600,45.138433,0.5256223014830046
UNH,34.049999,34.099998,32.419998,32.950001,17386600,29.774484,-3.230537539810205
UTX,69.660004,70.790001,69.639999,70.370003,5651700,60.32483,1.0192347964837847
V,87.00,87.449997,86.129997,87.040001,14576800,20.726048,0.045978160919544514
VZ,29.219885,29.419885,29.099885,29.269885,13974200,19.781704,0.17111634765159806
DIS,32.02,32.860001,31.92,32.57,23075400,29.853244,1.717676452217355
AAL,7.48,7.55,7.24,7.32,8061900,7.141291,-2.1390374331550817
DAL,13.07,13.07,12.59,12.78,7559000,12.343397,-2.2188217291507337
LUV,12.60,12.69,12.54,12.60,9861300,12.143007,0.0
UAL,18.389999,18.41,17.940001,18.059999,6289600,18.059999,-1.7944536049186208
ATVI,11.01,11.03,10.83,11.03,14591300,10.281338,0.18165304268846116
AAPL,209.279997,210.919994,208.629995,210.710003,91510300,27.417852,0.6832979838010947
CSCO,24.84,24.98,24.66,24.950001,40262000,21.35084,0.4428381642512096
GOOGL,546.500018,556.130027,546.200025,554.590004,6361200,277.572574,1.4803267581960204
MSFT,28.459999,28.65,28.27,28.629999,42890600,24.055808,0.5973296063713907
IBM,127.07,127.07,125.470001,126.720001,6032300,108.887652,-0.27543794758794116
ORCL,24.469999,24.860001,24.280001,24.76,20925500,22.952964,1.1851287774878951
AMZN,125.980003,128.850006,125.57,128.529999,7509700,128.529999,2.024127591106667
LMT,79.190002,79.830002,78.610001,79.269997,1850000,62.2157,0.10101653994148996
BOE,19.01,19.200001,19.00,19.200001,182000,9.664433,0.9994792214623816
NOC,62.290175,63.300179,62.080174,63.080176,3788100,47.972011,1.2682594004592278
GD,71.949997,73.040001,71.089996,72.940002,3061300,61.656046,1.3759625313118646
HON,40.970001,41.220001,40.75,41.18,3699300,35.469009,0.5125677199763706
MPEL,4.25,4.27,4.16,4.23,1994400,3.953628,-0.47058823529410765
LVS,17.190001,17.25,16.780001,17.18,18190400,13.635795,-0.058179170553853014
MGM,10.93,10.99,10.63,10.77,12453700,10.77,-1.4638609332113461
WYNN,66.57,66.769997,65.290001,65.889999,1430300,46.936569,-1.0214826498422565
MAR,26.700001,27.019998,26.569997,26.990005,4056700,23.428429,1.086157262690738
CCL,35.990002,36.23,35.830002,36.150002,3628500,30.318218,0.4445679108325799
RCL,28.809999,29.049999,28.549999,28.940001,1776900,26.403822,0.4512391687344297
CUK,38.709999,38.759998,38.279999,38.650002,99800,32.964041,-0.15499096241258684
H,33.299999,33.790001,33.169998,33.75,39800,33.75,1.3513543949355684
MCD,63.790001,63.790001,63.299999,63.43,5958200,51.539764,-0.5643533380725247
SBUX,23.049999,23.17,22.870001,22.92,12892600,10.42779,-0.5639870092835925
YUM,34.090002,34.22,33.740002,34.020002,4118900,21.264593,-0.20533879698804444
CMG,110.290001,110.290001,108.860001,109.029999,316900,109.029999,-1.142444454234795
DRI,40.639999,40.779999,40.25,40.450001,1989100,31.647765,-0.4675147752833428
PNRA,73.900002,74.239998,73.610001,74.040001,181600,74.040001,0.18944383790409516
TJX,41.240002,41.43,40.509998,41.040001,15264200,18.991456,-0.4849684536872727
ROST,50.00,51.549999,49.669998,51.060001,15167200,11.942553,2.1200019999999995
HD,31.540001,31.58,31.299999,31.440001,13777600,26.808663,-0.3170576944496654
LOW,23.530001,23.82,23.530001,23.790001,10692700,21.077745,1.1049723287304645
BBY,36.790001,37.349998,36.700001,37.150002,9585400,30.400402,0.9785294651120124
GME,17.879999,18.17,17.639999,17.790001,4898100,14.948785,-0.5033445471669286
WMT,54.02,54.09,53.75,53.959999,11211800,45.430727,-0.11107182524990697
COST,60.75,61.16,60.48,60.799999,3286100,50.85252,0.08230288065843569
MO,20.40,20.440001,20.280001,20.42,14095900,14.49736,0.09803921568628984
RAI,54.200001,54.549999,54.00,54.150002,6657200,9.688037,-0.09224907578876185
KO,54.700001,55.040001,54.32,54.470001,28983200,22.26811,-0.42047531223993373
BUD,50.299999,50.48,49.310001,49.419998,1250100,42.028029,-1.7495050049603382
TAP,41.509998,42.220001,41.400002,42.18,1604200,35.912226,1.6140737949445254
PEP,64.43,64.50,63.959999,64.110001,7830600,52.945589,-0.4966614930932949
MNST,41.57,41.77,41.25,41.759998,1333400,20.879999,0.45705556891990085
PG,63.650002,64.150002,63.41,63.669998,8600300,51.377676,0.031415552822761914
CL,83.919998,84.639999,83.559998,84.160004,3954800,35.891086,0.2859938104383581
KMB,60.30,60.449994,59.610005,60.040002,3249600,45.869834,-0.43117412935322713
CLX,61.529999,61.759998,61.310001,61.59,931500,50.068898,0.09751503490192948
GIS,73.18,73.230003,71.699997,72.379997,6746000,29.385061,-1.0931989614648863
K,52.529999,53.00,52.209999,52.650002,2761900,43.246158,0.22844660629063424
HSY,40.779999,41.23,40.759998,41.099998,1879000,35.299812,0.7846959486193289
CBS,13.97,14.25,13.86,14.22,16687100,13.128603,1.7895490336435216
SNI,39.41,39.610001,39.240002,39.43,567600,36.817214,0.05074854097945478
TGNA,16.139999,16.25,15.73,16.07,3257500,13.372347,-0.4336989116294199
DISCA,30.580005,31.400006,30.510002,31.079997,6135800,15.88145,1.6350291636642926
OMC,37.630001,37.790001,37.32,37.509998,1962600,31.973174,-0.318902462957673
F,12.78,12.80,12.52,12.79,89836800,10.643086,0.07824726134585122
HOG,25.200001,25.51,25.040001,25.43,1870600,22.712624,0.91269440822641
SWHC,4.49,4.85,4.45,4.79,2435900,4.79,6.681514476614694
CAB,16.33,16.549999,16.24,16.540001,415600,16.540001,1.2859828536436124
RGR,11.76,12.10,11.70,12.10,239300,10.193866,2.8911564625850326
TASR,6.92,7.02,6.68,6.78,1507900,6.78,-2.0231213872832323
JPM,41.91,42.080002,41.66,41.919998,25450700,35.559754,0.023855881651164545
WFC,28.35,28.57,28.209999,28.43,30891500,24.144709,0.2821869488536095
BAC,16.450001,16.50,16.030001,16.40,157746500,15.659918,-0.303957428330866
C,3.41,3.48,3.39,3.43,31935600,33.759082,0.5865102639296192
USB,24.67,24.809999,24.549999,24.74,7836000,21.478044,0.28374543980541844
GS,158.25,163.850006,158.110001,163.610001,15439500,150.011373,3.3870464454976372
MS,28.389999,29.280001,28.389999,29.200001,20645400,26.808837,2.8531244400536995
AMTD,17.34,17.459999,17.209999,17.24,5930100,14.92588,-0.5767012687427994
MMC,23.33,23.48,23.23,23.379999,2692800,19.684583,0.21431204457781072
AON,40.860001,40.990002,40.630001,40.84,911800,37.735268,-0.04895007222342823
MET,36.93,38.18,36.830002,38.110001,9054800,32.034867,3.1952369347413954
PRU,52.830002,53.790001,52.709999,53.77,3400000,44.446969,1.7792882158134362
AFL,50.32,50.720001,50.25,50.57,2549100,42.839539,0.4968203497615262
CB,50.720001,50.990002,50.169998,50.849998,1196700,44.87375,0.25630322838518066
ALL,32.07,32.09,31.82,31.940001,5962100,27.350211,-0.4053601496725959
PGR,17.07,17.15,16.85,17.110001,4131300,13.125465,0.23433509080257867
AIG,25.09,27.290001,24.99,26.709999,25802100,21.19806,6.456751693901953
NEM,51.610001,51.84,50.310001,50.860001,10462900,45.675194,-1.453206714721823
NUE,43.16,43.68,42.91,43.509998,4517200,34.691099,0.8109314179796259
AVY,30.530001,30.860001,30.219999,30.790001,2413400,25.791492,0.8516213281486678
IP,25.330005,25.500003,24.579999,24.980004,4463800,20.012775,-1.3817644331297956
NKE,68.019997,68.059998,67.440002,67.629997,6306400,15.531798,-0.5733608015301743
UA,26.860001,26.99,26.43,26.690001,1950400,3.33625,-0.6329113688417275
NFLX,67.200003,68.570001,67.140001,68.010001,7063000,9.715714,1.2053541128562262
T,24.90,25.00,24.799999,24.959999,28731200,17.306532,0.24095983935743473
