DOW,35.50,36.48,35.200001,35.93,2832300,20.915276,1.211267605633802
MMM,109.379997,112.190002,109.290001,110.449997,3299000,38.453224,0.9782410215279062
MRK,65.440002,66.139999,64.449997,64.739998,3906900,34.707478,-1.069688231366507
MSFT,64.220001,65.050003,64.029999,64.25,58899000,21.960306,0.04671286130936632
PFE,42.080002,42.650002,42.07,42.139999,11312900,24.719379,0.14257841527669782
TRV,49.34,49.630001,48.599998,48.990002,829100,33.290419,-0.7093595460073093
UNH,67.75,67.800003,64.849998,65.900002,7729600,14.8137,-2.7306243542435413
UTX,56.459999,56.950001,55.50,55.599998,4939800,20.412352,-1.523204065235644
VZ,50.450101,50.950102,49.570099,49.850097,5149300,22.133227,-1.1893018806840416
DIS,18.500001,18.580001,18.28,18.460001,9951200,14.914162,-0.2162162045288684
LUV,17.10,17.75,17.049999,17.700001,3239500,16.843318,3.508777777777771
ATVI,39.860001,40.199999,38.419999,38.590001,11035600,2.957233,-3.1861514504226833
AAPL,19.46,20.13,19.33,19.589999,95747400,1.274538,0.6680318602260944
CSCO,18.299999,19.469999,18.24,18.93,119637700,16.199255,3.4426286034223286
MSFT,64.220001,65.050003,64.029999,64.25,58899000,21.960306,0.04671286130936632
IBM,113.050003,115.199997,113.029999,113.849998,10129700,88.443528,0.7076470400447451
ORCL,15.06,15.94,15.00,15.58,44046600,14.306904,3.452855245683928
AMZN,7.01,7.68,7.00,7.43,9715600,7.43,5.991440798858772
LMT,47.349998,48.00,47.299999,47.540001,2003600,32.274788,0.4012735121973971
NOC,98.529835,98.529835,95.479839,96.079837,3787400,30.601607,-2.4865544532780426
GD,84.129997,84.370003,81.900002,82.00,1951000,30.206284,-2.531792554325187
HON,31.799999,31.809999,30.459999,31.120001,2951000,21.689577,-2.1383585578100215
MGM,23.950001,24.65,23.90,24.65,2015800,12.325,2.922751443726446
MAR,32.750054,34.500062,32.700045,33.740042,2604600,13.591909,3.022859137881128
CCL,23.85,24.25,23.75,23.879999,1293500,16.908846,0.12578197064989563
RCL,12.15,12.70,12.00,12.40,1245400,9.95136,2.05761316872428
CUK,15.64,16.00,15.48,16.00,21100,11.806143,2.3017902813299194
MCD,27.08,27.26,26.76,27.02,3400400,18.011239,-0.22156573116690814
SBUX,19.299999,19.549999,18.68,19.00,13864800,4.322164,-1.554399044269379
YUM,50.900002,51.580003,49.640003,50.600003,7021200,7.224052,-0.5893889748766604
DRI,31.900005,32.050006,31.50,31.999995,549300,15.039045,0.31344822673224737
PNRA,45.00,46.75,44.50,46.290001,1740200,23.145,2.8666688888888814
TJX,36.389999,36.389999,35.50,35.75,4664400,7.596531,-1.7587222247519245
ROST,32.66,33.389999,32.369999,32.689999,18636800,3.559551,0.09185241886100326
HD,42.450001,42.950001,41.700001,41.950001,5923000,30.697326,-1.1778562737843046
LOW,39.009998,39.450001,38.599998,38.889999,8697200,16.199034,-0.3076108847788199
BBY,60.75,61.599998,60.320001,61.05,6239400,20.724673,0.49382716049382247
WMT,54.849998,54.990002,53.400002,53.82,8222400,40.698184,-1.8778451003772128
COST,41.68,42.00,40.610001,41.369999,4307500,32.473487,-0.7437643953934735
MO,48.119999,48.549999,47.68,47.799999,6915400,5.052362,-0.6650041700956816
RAI,58.970001,58.970001,57.790001,57.790001,3216800,3.056791,-2.0010174325756016
KO,49.400002,49.900002,49.110001,49.400002,5599600,16.464367,0.0
TAP,51.299999,51.48,50.720001,50.860001,981600,18.814975,-0.8576959231519727
PEP,48.740002,48.959999,48.310001,48.869999,3120500,34.07415,0.26671521269121623
MNST,3.84992,3.84992,3.84,3.84,3200,0.24,-0.2576676917961971
