DOW,51.389999,52.490002,51.16,51.98,10321600,50.149786,1.1480852529302321
MMM,159.479996,159.800003,158.669998,158.75,2972800,154.583493,-0.4577351506830987
MRK,55.080002,55.380001,54.48,55.110001,9216200,53.3343,0.05446441341813414
MSFT,52.93,54.389999,52.900002,54.150002,36596900,52.704599,2.3049348195730226
PFE,34.990002,35.040001,34.650002,34.970001,29542800,33.759253,-0.05716204303158799
TRV,113.800003,114.139999,112.989998,113.690002,1536000,111.16923,-0.09666168462227273
UNH,118.169998,118.459999,116.25,117.660004,2758200,115.609729,-0.43157654957395025
UTX,99.379997,100.339996,98.800003,100.00,3090000,97.379643,0.6238710190341392
V,75.129997,78.580002,74.809998,77.900002,18899900,77.335741,3.6869494351237595
VZ,46.700001,46.75,46.18,46.450001,11900900,44.445608,-0.5353318943183748
DIS,114.970001,116.400002,114.540001,115.540001,7132100,113.976137,0.49578150390727355
AAL,47.02,47.09,46.080002,46.50,6983200,45.985704,-1.1059123777116187
DAL,51.650002,52.00,50.849998,51.00,10988100,50.265189,-1.258474297832555
LUV,47.00,47.150002,46.41,46.959999,5616300,46.566256,-0.08510851063829068
UAL,61.00,61.34,60.009998,60.84,4883300,60.84,-0.2622950819672075
ATVI,33.349998,37.799999,32.389999,35.82,43548400,35.53086,7.406303292731835
AAPL,120.790001,123.489998,120.699997,122.57,45519000,119.391213,1.4736310830893935
CSCO,28.610001,28.709999,28.49,28.610001,30555300,27.64905,0.0
GOOGL,745.429993,751.700012,741.159973,748.820007,1815300,748.820007,0.45477295411160956
FB,103.220001,103.650002,102.400002,102.580002,21242300,102.580002,-0.6200339021504205
TWTR,29.09,29.629999,29.040001,29.129999,16706000,29.129999,0.13750085940186205
MSFT,52.93,54.389999,52.900002,54.150002,36596900,52.704599,2.3049348195730226
IBM,140.020004,142.800003,139.899994,141.880005,4349400,136.630292,1.3283823359982272
ORCL,39.689999,40.27,39.580002,40.200001,17153100,39.586717,1.2849634992432226
AMZN,629.530029,629.890015,622.00,625.309998,3246900,625.309998,-0.6703462592091953
LMT,220.00,220.460007,218.339996,218.899994,1046300,212.75091,-0.5000027272727308
BOE,12.99,13.08,12.94,13.08,161700,11.936326,0.6928406466512691
NOC,189.110001,189.320007,186.520004,186.639999,941400,183.510646,-1.3061191829828303
GD,147.580002,148.100006,146.169998,147.169998,1868000,144.010915,-0.27781812877331097
HON,103.970001,104.209999,103.389999,103.650002,2466400,101.415269,-0.30778012592304943
MPEL,19.25,20.129999,18.809999,19.99,4284500,19.111559,3.844155844155836
LVS,49.889999,51.490002,49.700001,50.91,4598900,48.081844,2.044499940759657
MGM,23.68,24.190001,23.290001,24.139999,8142600,24.139999,1.9425633445945938
WYNN,71.779999,75.480003,70.949997,74.260002,4616600,72.531533,3.45500562071615
MAR,77.260002,77.559998,75.919998,76.709999,1930500,75.498749,-0.7118858215923989
CCL,53.150002,53.18,51.830002,52.98,5460500,51.571947,-0.3198532334956521
HLT,25.190001,25.709999,24.93,25.57,5924400,25.255257,1.5085311032738806
RCL,97.489998,97.629997,95.50,96.660004,1928500,94.690307,-0.8513632342058302
CUK,54.849998,54.91,53.82,54.84,312000,53.427629,-0.01822789492170256
H,51.43,51.57,48.740002,49.759998,828800,49.759998,-3.247135912891302
MCD,111.919998,112.309998,111.269997,112.080002,4584900,108.721593,0.14296283314800137
SBUX,62.00,62.98,61.650002,62.799999,8847700,61.960095,1.290320967741935
YUM,71.470002,72.460004,71.400002,72.210001,3707000,50.714678,1.0353980401455867
CMG,627.669983,631.47998,620.00,623.159973,920800,623.159973,-0.7185320506238014
DRI,62.279999,62.619999,62.189999,62.549999,1070200,60.47503,0.43352601852161743
PNRA,179.679993,181.479996,177.830002,178.429993,498000,178.429993,-0.6956812381443047
ARMK,30.299999,30.99,30.299999,30.98,1468100,30.6313,2.2442277968392035
TJX,73.50,74.650002,73.32,74.230003,2659600,73.306713,0.9932013605442128
ROST,50.709999,51.84,50.529999,51.740002,2816600,51.263261,2.0311635186583095
HD,124.230003,126.040001,123.809998,125.660004,4313700,123.14954,1.1510914959891003
LOW,73.779999,74.110001,73.300003,73.949997,3174200,72.714104,0.23041203890500533
