DOW,45.150002,45.57,44.790001,45.00,2822100,29.500871
MMM,76.349998,77.75,75.599998,75.879997,3892700,55.989857
MRK,28.24,28.549999,26.40,26.799999,64170500,16.516445
MSFT,28.26,28.469999,28.030001,28.24,89417100,19.532732
PFE,28.90,29.32,28.32,28.700001,28630200,17.707784
TRV,33.869999,34.50,33.869999,34.130001,2039100,25.501683
UNH,72.50,73.529999,71.900002,71.93,8684200,32.377599
UTX,94.800003,95.040001,93.269997,93.470001,5677800,35.934783
VZ,39.85008,40.70008,39.85008,40.000081,8877000,20.025572
DIS,24.970001,25.860001,24.970001,25.460001,8448300,21.247328
LUV,15.43,16.09,15.37,15.96,7437800,15.244537
ATVI,14.330018,14.86002,14.290018,14.750019,8937000,3.814846
AAPL,52.400001,54.079999,52.400001,53.50,182497000,3.480744
CSCO,19.299999,19.52,19.16,19.290001,37906300,16.507323
GOOGL,198.779997,199.250001,193.340008,194.870001,22669900,97.532533
MSFT,28.26,28.469999,28.030001,28.24,89417100,19.532732
IBM,89.550003,91.220001,89.50,90.470001,5388700,71.749466
ORCL,12.76,13.00,12.68,12.80,40570200,11.754067
AMZN,35.490002,36.490002,35.139999,36.240002,11332500,36.240002
LMT,55.759998,55.990002,53.860001,54.110001,2853100,38.061982
NOC,52.600149,53.010149,51.310145,51.650146,2275300,34.563657
GD,102.339996,102.599998,99.949997,100.480003,2227000,38.759855
HON,35.099998,35.099998,34.259998,34.450001,6132800,25.888593
MGM,54.439999,55.400002,54.43,54.77,3087400,27.385
WYNN,58.450001,59.599998,58.32,59.439999,961900,35.613468
MAR,54.410081,55.140084,54.220081,54.430075,2041400,22.418302
CCL,51.360001,51.919998,51.310001,51.639999,2670600,38.163552
RCL,46.950001,48.00,46.82,47.50,1406300,40.831139
CUK,54.080002,54.610001,54.060001,54.299999,19600,40.834524
MCD,29.50,29.73,29.049999,29.190001,4254600,20.205987
SBUX,53.18,53.580002,52.950001,52.98,10987600,12.052014
YUM,43.580002,43.870001,43.240001,43.370002,3260500,12.446861
DRI,24.870001,25.25,24.540001,24.620001,1097700,17.537874
PNRA,35.25,35.900002,34.860001,35.790001,1600800,35.790001
TJX,23.65,24.08,23.639999,23.889999,3479000,10.339836
ROST,26.42,26.860001,26.32,26.73,6765600,5.918714
HD,40.860001,41.560001,40.860001,41.139999,5946600,30.789241
LOW,57.700001,58.349998,57.599998,58.290001,8979200,24.446055
BBY,59.989998,60.049999,59.120001,59.159998,3905100,30.520162
GME,19.799999,20.24,19.75,20.059999,540600,8.428123
WMT,53.049999,54.669998,53.049999,54.150002,10796700,41.784875
COST,48.259998,48.91,47.849998,48.529999,3048600,38.28919
MO,48.700001,49.290001,48.549999,48.57,5697700,6.069692
RAI,69.629997,70.589996,69.459999,69.900002,16424800,4.60557
KO,40.00,41.25,40.00,40.650002,12005400,14.327824
TAP,67.089996,67.900002,66.989998,67.809998,336600,26.155815
PEP,48.41,50.259998,48.41,49.639999,3439800,36.114352
MNST,25.82,26.60,25.34,26.60,2094400,1.6625
PG,51.00,51.150002,50.790001,50.970001,8559400,36.361629
CL,44.950001,45.50,44.360001,45.02,6815800,17.086184
KMB,59.889996,60.239997,59.37,59.399996,2060200,36.931574
CLX,55.150002,55.900002,53.689999,53.77,3549300,38.238987
GIS,44.150002,44.240002,43.869999,43.950001,3347200,15.653257
K,42.25,42.860001,42.25,42.619999,2048900,30.403967
HSY,50.279999,51.419998,50.279999,50.700001,478700,37.965305
TGNA,82.25,83.410004,82.190002,82.389999,523600,55.817094
OMC,79.199997,80.480003,79.139999,79.650002,2319600,31.508071
F,12.88,13.52,12.88,13.24,7222600,10.244452
HOG,59.00,59.130001,58.299999,58.470001,1156300,46.300246
SWHC,1.50,1.50,1.45,1.48,27300,1.48
CAB,25.870001,25.99,25.040001,25.549999,413500,25.549999
RGR,8.75,8.84,8.61,8.61,59600,6.743942
TASR,41.540001,42.869999,41.369999,41.810001,8200800,20.905001
JPM,38.50,39.169998,38.41,38.549999,9869300,28.040626
WFC,59.709999,60.240002,59.490002,59.799999,8276600,21.349464
BAC,44.610001,45.599998,44.610001,45.169998,7889900,34.375035
C,44.310001,44.99,44.310001,44.900001,1641400,369.28995
USB,28.50,28.950001,28.50,28.610001,3528100,20.136885
GS,98.849998,99.730003,98.50,98.550003,4270100,86.190898
MS,52.25,52.939999,51.950001,52.150002,5629300,35.804769
AMTD,13.10,13.92,13.10,13.73,7851300,9.154377
MMC,27.870001,28.299999,27.549999,27.620001,6522700,20.006519
AON,19.719999,20.60,19.719999,20.459999,3256000,17.303714
MET,38.400002,38.77,38.209999,38.470001,2954000,29.634741
PRU,46.66,47.130001,46.50,46.830002,1615800,35.152915
AFL,37.349998,37.349998,35.799999,35.950001,3516500,27.610644
CB,38.25,38.68,37.75,37.950001,1344200,30.122921
ALL,48.049999,48.709999,48.049999,48.119999,2014000,35.23777
PGR,92.849998,93.889999,92.540001,92.540001,2466400,15.838014
AIG,61.000001,62.109998,61.000001,61.470002,390600,927.04158
NEM,46.490002,46.490002,45.060001,45.810001,6938200,39.256637
NUE,45.110001,45.689999,44.220001,44.950001,9256600,15.24525
AVY,60.02,60.50,59.580002,59.610001,562400,41.821709
IP,38.56,38.860002,38.220005,38.320007,1526100,25.659565
NKE,81.980003,83.629997,81.980003,82.239998,13036800,8.840187
NFLX,9.39,10.34,9.38,9.91,40406100,1.415714
T,25.459999,25.950001,25.459999,25.52,9707100,13.59833
ED,43.450001,43.48,42.91,42.919998,1336000,24.621868
FE,41.529999,41.66,40.919998,41.029999,2420400,23.728614
GE,33.950001,34.380001,33.900002,34.049999,16923000,22.451958
UNP,62.84,63.110001,62.549999,62.830002,3296800,12.542335
UPS,78.25,79.650002,78.099998,79.010002,3675200,57.247046
