DOW,31.59,31.66,30.879999,31.40,1685800,18.653231,-0.6014561570117166
MMM,126.099998,126.989998,124.220001,124.220001,3217800,43.708452,-1.4908778983485813
MRK,55.599998,56.299999,55.509998,55.869999,6127900,30.279494,0.4856133268206243
MSFT,49.439999,50.540001,48.369999,48.619999,66299400,16.618055,-1.6585760853271867
PFE,37.00,37.110001,36.360001,36.549999,7169800,21.563884,-1.2162189189189199
TRV,48.400002,48.810001,47.77,47.790001,870700,32.900894,-1.2603325925482483
UNH,89.029999,91.300003,89.010002,89.75,5678800,20.183096,0.8087172953916313
UTX,69.550003,69.550003,67.199997,67.339996,3894800,24.909726,-3.177580021096483
VZ,40.35008,41.03008,39.800078,39.87008,4596800,17.991933,-1.1895887195266945
DIS,23.370001,23.580002,22.890002,22.890002,4017700,18.689478,-2.0539109091180587
LUV,17.83,18.23,17.809999,17.99,1798300,17.127856,0.8973639932697709
ATVI,31.09,32.119999,31.00,31.35,16580400,3.603624,0.8362817626246432
AAPL,23.35,23.50,22.46,22.649999,62416200,1.473623,-2.9978629550321214
CSCO,13.25,13.59,12.85,12.89,69219600,11.030554,-2.7169811320754675
MSFT,49.439999,50.540001,48.369999,48.619999,66299400,16.618055,-1.6585760853271867
IBM,81.699997,81.870003,76.00,76.00,13648400,59.117898,-6.976740770259755
ORCL,8.25,8.51,8.15,8.22,64023900,7.548315,-0.3636363636363559
AMZN,15.94,16.49,15.75,16.120001,5352600,16.120001,1.1292409033876973
LMT,62.849998,63.200001,61.119999,61.419998,1546600,41.879637,-2.275258624511014
NOC,121.999788,122.009795,118.499798,119.629799,3578500,38.407001,-1.9426173101218747
GD,98.800003,99.419998,98.300003,99.050003,1923000,36.73571,0.2530364295636712
HON,36.799999,37.099998,35.860001,36.00,2412100,25.384872,-2.173910385160607
MGM,40.900002,41.50,39.959999,40.189999,1329800,20.094999,-1.7359485703692639
MAR,42.960072,42.960072,41.33006,41.370048,2685900,16.717366,-3.7011669812843886
CCL,33.009998,33.299999,32.549999,32.549999,939500,23.234974,-1.3935141710702417
RCL,23.27,23.40,22.90,22.959999,738900,18.687617,-1.3321916630855168
CUK,27.799999,27.799999,27.24,27.40,8300,20.218019,-1.438845375498039
MCD,29.35,29.75,29.10,29.10,6205300,19.562226,-0.8517887563884157
SBUX,23.469999,23.59,22.549999,22.66,10545200,5.15475,-3.4512102024375935
YUM,62.850004,63.200003,62.450003,62.95,4686000,8.987234,0.15910261517247384
DRI,25.50,25.84,25.34,25.34,780800,17.881799,-0.6274509803921574
PNRA,72.110001,73.599998,71.50,71.540001,743800,35.77,-0.7904590099783707
TJX,43.93,44.349998,43.43,43.490002,3172000,9.251628,-1.0015888914181714
