DOW,18.299999,19.290001,17.940001,18.85,16131300,14.306296
MMM,59.66,61.700001,59.16,60.709999,8972800,49.552914
MRK,25.65,26.690001,25.43,26.459999,14854500,19.480803
MSFT,18.65,19.90,18.60,19.870001,80961500,16.236888
PFE,15.82,16.75,15.82,16.620001,68958400,12.308589
TRV,38.970001,41.09,38.23,40.220001,6426500,32.728231
UNH,19.84,20.530001,19.049999,20.379999,8016700,18.389003
UTX,45.82,47.509998,45.200001,47.32,7981000,39.188539
V,48.119999,52.75,48.110001,52.439999,36399600,12.385773
VZ,31.429877,33.419867,31.199876,33.189869,26331900,20.823043
DIS,20.60,22.00,20.57,21.940001,16331800,19.58706
AAL,5.72,6.17,5.58,6.17,6471600,6.019367
DAL,8.45,8.79,8.00,8.74,10961300,8.441416
LUV,8.16,8.40,7.87,8.30,10469300,7.970516
UAL,9.30,10.09,8.98,9.92,6053200,9.92
ATVI,10.68,11.06,10.41,10.80,10884800,9.93152
AAPL,89.399997,96.23,88.800003,95.899999,334670000,12.478629
CSCO,14.91,16.030001,14.86,16.01,69603400,13.700479
GOOGL,269.850001,281.359994,265.339989,279.430011,11797700,139.85486
MSFT,18.65,19.90,18.60,19.870001,80961500,16.236888
IBM,78.620003,81.00,76.989998,80.669998,9757800,67.658605
ORCL,15.92,16.15,15.62,16.129999,72210200,14.811961
AMZN,40.16,45.880001,40.049999,45.209999,15675600,45.209999
LMT,73.699997,77.110001,72.099998,76.910004,3971900,58.060694
BOE,12.55,12.90,12.55,12.90,72400,5.528379
NOC,38.450107,41.420116,38.450107,41.000114,3602200,29.887382
GD,49.349998,51.790001,49.040001,51.650002,3466700,42.257676
HON,26.24,26.76,25.17,26.50,6690800,21.85362
MPEL,2.96,3.15,2.94,3.13,1212100,2.925498
LVS,4.30,5.46,4.20,5.03,20406700,3.992319
MGM,10.83,11.78,10.01,11.03,4890600,11.03
WYNN,35.00,40.02,33.459999,40.02,2255100,26.843676
MAR,15.64995,16.46995,15.09995,16.399945,3321700,13.987046
CCL,19.950001,21.309999,19.67,21.190001,8593900,17.71851
RCL,8.99,9.04,8.54,8.90,5667500,8.120041
CUK,20.08,21.17,19.879999,21.17,361300,18.005188
MCD,56.759998,59.830002,56.50,59.549999,13454300,46.336448
SBUX,8.32,8.74,8.16,8.64,22828800,3.930895
YUM,25.00,27.190001,24.750002,27.040001,6543500,16.403717
CMG,45.259998,49.990002,45.25,49.119999,605600,49.119999
DRI,16.940001,18.23,16.77,18.139999,3218000,13.703895
PNRA,43.169998,46.07,43.150002,45.93,1444400,45.93
TJX,20.290001,21.10,19.92,20.940001,15649000,9.508159
ROST,24.030001,26.08,23.709999,26.00,8742400,5.973073
HD,21.32,22.879999,21.059999,22.76,32948500,18.680676
LOW,19.25,21.530001,19.10,21.26,23755600,18.441166
BBY,19.15,21.25,19.02,21.15,8607200,16.968015
GME,18.50,19.75,18.10,18.85,4272000,15.839494
WMT,52.689999,54.509998,52.50,54.380001,25215300,44.617298
COST,49.00,52.220001,48.73,51.419998,7885400,42.269759
MO,14.93,15.59,14.86,15.50,24357100,10.005494
RAI,40.549999,42.119999,40.34,42.02,5060800,6.779142
KO,43.669998,46.400002,43.50,46.139999,39894200,18.227577
TAP,41.41,42.07,39.73,41.259998,2178100,34.184894
PEP,53.490002,54.23,52.48,54.080002,10379100,42.947591
MNST,27.59,28.309999,27.00,27.82,4589000,13.91
PG,60.52,63.130001,60.50,62.880001,19967600,48.833347
CL,61.400002,63.75,60.259998,63.639999,6291400,26.318099
KMB,56.120003,56.880004,55.070004,56.11,3773300,40.592843
CLX,56.150002,58.66,56.150002,57.790001,1908500,45.007835
GIS,61.34,62.84,61.200001,62.759998,6155800,24.530935
K,40.529999,41.950001,40.32,41.91,2513100,33.106568
HSY,34.580002,35.400002,34.419998,35.360001,1391800,29.157365
CBS,6.23,7.38,5.81,7.31,17088500,6.555928
