DOW,52.740002,52.849998,52.470001,52.669998,6396000,50.311177,-0.13273416258117945
MMM,156.160004,157.990005,155.929993,157.089996,2625500,151.909867,0.5955378945815262
MRK,58.220001,58.529999,57.849998,58.490002,13083700,56.122231,0.46375986836550115
MSFT,45.650002,46.279999,45.029999,45.259998,49835300,43.763303,-0.8543351213872841
PFE,34.169998,34.290001,33.869999,33.919998,35670300,32.491691,-0.7316359807805667
TRV,98.18,98.559998,97.720001,97.919998,2061600,95.151432,-0.26482175595844376
UNH,123.790001,124.110001,122.730003,123.25,16358200,120.580732,-0.4362234394036427
UTX,113.470001,113.989998,113.050003,113.519997,3667700,109.827901,0.04406098489415476
V,68.699997,69.209999,68.410004,68.75,7025600,68.140372,0.07278457377516886
VZ,47.59,48.490002,47.380001,47.619999,18492800,44.457231,0.0630363521748194
DIS,114.970001,115.18,114.410004,114.989998,9509600,112.777663,0.017393232866027022
AAL,42.439999,42.580002,41.330002,41.439999,9819900,40.798288,-2.3562677275275146
DAL,42.779999,42.900002,42.060001,42.349998,15144800,41.618244,-1.0051449510318997
LUV,34.599998,34.849998,34.279999,34.32,7406100,33.969137,-0.8092428213435131
UAL,55.09,55.400002,54.189999,54.48,4252800,54.48,-1.1072789980032793
ATVI,25.57,25.65,24.959999,25.040001,11468800,24.837878,-2.072737583105202
AAPL,127.669998,127.989998,126.510002,126.75,44066800,122.906481,-0.7206062617781248
CSCO,28.49,28.49,28.01,28.280001,28087800,26.904158,-0.7370972270972266
GOOGL,559.710022,560.00,551.849976,553.059998,2183800,553.059998,-1.1881195152156898
FB,88.120003,88.339996,86.830002,88.010002,38214600,88.010002,-0.12483090814238501
TWTR,34.970001,35.330002,34.669998,35.259998,17388000,35.259998,0.8292736394259743
MSFT,45.650002,46.279999,45.029999,45.259998,49835300,43.763303,-0.8543351213872841
IBM,166.229996,166.809998,165.229996,165.460007,8946000,158.025971,-0.46320701349232396
ORCL,41.099998,41.369999,40.970001,40.990002,39687300,40.055446,-0.2676301833396742
AMZN,441.76001,443.48999,435.059998,438.100006,2624500,438.100006,-0.8285050518719462
LMT,190.529999,190.559998,188.509995,188.639999,1876300,182.002233,-0.9919697737467656
BOE,14.04,14.04,13.94,14.01,159000,12.41487,-0.21367521367520914
NOC,162.419998,162.839996,161.449997,161.770004,2037500,158.284005,-0.40019333087295844
GD,144.559998,146.039993,144.289993,145.740005,2906900,141.221698,0.8162749144476255
HON,103.730003,103.75,103.18,103.540001,2114500,100.813874,-0.18316976236855279
MPEL,19.07,19.129999,18.540001,18.60,5349300,17.772042,-2.464604090194016
LVS,51.41,51.48,50.82,51.200001,3997400,47.696107,-0.40847889515657715
MGM,18.52,18.559999,18.16,18.379999,10993200,18.379999,-0.7559449244060369
WYNN,97.779999,97.93,96.290001,96.50,2347500,93.785881,-1.3090601483847464
MAR,76.540001,76.790001,75.879997,76.019997,3597100,74.563202,-0.6793885461276649
CCL,50.52,50.810001,50.419998,50.599998,4451600,48.975339,0.15834916864607332
HLT,28.030001,28.309999,27.809999,28.08,25975800,27.659461,0.17837673284421104
RCL,80.290001,80.919998,79.730003,79.800003,1352400,77.867514,-0.6102852084906562
CUK,52.619999,52.869999,52.509998,52.790001,433700,51.15177,0.3230748826125912
H,57.709999,58.25,57.52,57.98,484700,57.98,0.4678582649082934
MCD,96.129997,97.349998,95.93,97.290001,6039500,93.550574,1.2067034601072553
SBUX,54.459999,54.75,54.299999,54.619999,6637200,53.741321,0.2937936153836444
YUM,91.719999,93.060006,91.570002,92.750004,3004400,64.423764,1.1229884553313207
CMG,608.00,612.849976,605.380005,609.460022,259500,609.460022,0.24013519736841793
DRI,71.599998,73.00,71.239998,72.959999,3065700,69.434911,1.8994427904872244
PNRA,177.039993,178.00,175.00,175.869995,659800,175.869995,-0.6608664969841141
ARMK,31.549999,31.83,31.459999,31.65,10016300,31.209841,0.31696039039493756
TJX,67.330002,68.239998,67.330002,68.019997,2985400,66.972915,1.0247957515284352
ROST,50.029999,50.57,49.849998,50.27,1925100,49.682996,0.47971418108564545
HD,112.769997,113.339996,112.230003,112.599998,4208500,109.791404,-0.15074843001015972
LOW,69.50,69.730003,68.480003,68.610001,9297500,66.925162,-1.280574100719429
BBY,34.049999,34.509998,33.939999,33.970001,6265100,32.233445,-0.2349427381774556
GME,43.779999,44.139999,43.369999,44.040001,1900900,41.62031,0.5938830651869135
WMT,71.959999,72.459999,71.870003,72.120003,6897800,69.525397,0.2223513093711976
COST,137.940002,138.639999,137.529999,138.059998,2248900,135.767426,0.08699144429475553
MO,49.290001,49.669998,49.169998,49.48,7631700,47.179243,0.38547169029272343
RAI,76.620003,77.00,76.330002,76.559998,6354600,36.700821,-0.07831505827532252
KO,40.099998,40.349998,40.00,40.00,16215600,38.438854,-0.24937158350980307
BUD,126.519997,126.93,125.360001,125.940002,582000,121.904847,-0.458421604293902
TAP,72.599998,73.07,72.209999,72.290001,992300,70.632768,-0.4269931247105484
PEP,95.099998,95.449997,94.830002,94.910004,5119600,91.52228,-0.1997833901111109
MNST,137.990005,139.649994,137.029999,139.410004,2517300,139.410004,1.0290593148394989
PG,79.540001,79.739998,79.279999,79.339996,7703200,75.513107,-0.2514520964112188
CL,66.760002,67.00,66.440002,66.50,2588200,64.305136,-0.38945774746980993
KMB,107.629997,108.459999,107.550003,107.900002,1505800,103.977141,0.25086407834796987
CLX,106.400002,107.169998,106.360001,107.120003,715200,103.120807,0.6766926564531421
GIS,56.689999,57.060001,56.470001,56.93,5394700,54.434532,0.4233568605284319
K,62.990002,63.209999,62.610001,63.049999,4073300,60.92178,0.0952484491110236
HSY,88.290001,88.870003,88.120003,88.550003,987500,85.790442,0.2944863484597764
CBS,57.41,57.669998,56.810001,57.00,4212100,56.109745,-0.7141612959414677
SNI,66.800003,67.349998,66.489998,67.010002,920000,65.638777,0.3143697463606345
TGNA,37.09,37.330002,36.779999,37.16,2863100,36.072548,0.18873011593419567
DISCA,33.709999,34.169998,33.459999,33.84,6361200,33.84,0.38564522057683837
NERO,13.01,13.01,13.01,13.01,300,13.01,0.0
OMC,70.849998,71.239998,70.690002,70.839996,1261400,68.509704,-0.01411714930464792
GM,34.700001,34.82,34.279999,34.380001,11632800,32.386925,-0.9221901751530217
F,15.43,15.49,15.35,15.40,20428200,14.106703,-0.19442644199610734
HOG,57.700001,57.700001,56.860001,56.91,3588800,54.889892,-1.3691524892694606
SWHC,16.959999,17.040001,16.719999,16.799999,1353300,16.799999,-0.943396282039876
CAB,50.860001,51.400002,50.07,51.27,303500,51.27,0.8061325047948903
RGR,56.950001,57.639999,56.52,57.150002,158100,55.456313,0.3511869999791577
TASR,33.860001,34.110001,33.459999,33.560001,1623900,33.560001,-0.8860011551682978
JPM,68.940002,69.290001,68.769997,68.949997,14489200,66.063562,0.014498113881675425
WFC,57.34,57.580002,57.290001,57.439999,16975900,54.913,0.17439658179280929
BAC,17.48,17.52,17.35,17.41,63080800,17.101931,-0.40045766590389176
C,56.470001,56.650002,56.099998,56.34,12148300,55.725094,-0.23021249813684266
USB,44.529999,44.790001,44.450001,44.509998,6822400,43.128633,-0.044915788118462564
GS,213.619995,214.610001,212.550003,213.169998,2762600,209.118512,-0.21065303367318036
MS,39.470001,39.720001,39.360001,39.50,8325600,38.229499,0.07600455850000246
AMTD,37.970001,38.200001,37.790001,38.150002,2098800,36.966728,0.4740610883839512
MMC,58.52,58.560001,58.119999,58.310001,2604200,56.435952,-0.3588499658236558
AON,103.459999,103.50,102.580002,102.75,1996300,100.833774,-0.6862545977793758
MET,57.16,57.50,57.040001,57.369999,4163500,54.579224,0.367388033589929
PRU,90.209999,90.93,90.07,90.720001,2136000,86.835232,0.5653497457637707
AFL,63.349998,63.830002,63.049999,63.689999,2510800,61.726347,0.5367024636685874
CB,101.75,103.980003,99.550003,103.470001,2632900,102.888512,1.6904186732186695
ALL,65.419998,66.07,65.239998,65.830002,3079300,64.208906,0.6267257910952343
PGR,28.27,28.42,28.209999,28.32,3323200,27.515259,0.17686593562080197
AIG,62.77,62.970001,62.50,62.73,6816300,61.088642,-0.06372470925602398
NEM,23.879999,24.049999,23.73,23.83,3003300,23.707526,-0.2093760556690276
NUE,46.939999,47.389999,46.200001,46.25,2456500,44.310287,-1.4699595541107708
AVY,61.599998,62.23,61.380001,62.200001,1853000,60.466524,0.9740308757802247
IP,48.599998,48.75,48.220001,48.25,8450400,45.813868,-0.7201605234633948
NKE,108.370003,110.339996,108.370003,109.709999,20287600,54.134302,1.2365008423963957
UA,85.709999,86.300003,85.379997,85.93,4415800,42.965,0.2566806703614716
NFLX,667.100021,667.199997,651.619987,651.619987,30314900,93.08857,-2.3204967040467133
T,36.380001,36.400002,35.91,36.119999,30005900,33.444075,-0.7146838726035221
ED,57.450001,58.259998,57.169998,58.099998,1984200,55.424392,1.1314133832652136
FE,32.860001,33.049999,32.57,32.75,2285200,30.662222,-0.3347565327219464
GE,27.040001,27.129999,26.91,27.09,25777400,26.036725,0.18490753754040054
AWK,49.400002,49.73,49.150002,49.700001,675000,48.359276,0.6072854005147604
UNP,97.470001,98.209999,96.660004,96.769997,7650400,93.679528,-0.7181737896976043
UPS,99.43,99.709999,99.029999,99.349998,2782500,95.762051,-0.08046062556573212
