DOW,35.650002,35.849998,35.459999,35.580002,3920500,29.567691
MMM,96.089996,96.379997,95.110001,95.379997,2846200,83.535236
MRK,36.290001,36.459999,35.939999,36.09,7582300,29.885659
MSFT,26.860001,27.549999,26.68,27.530001,76380600,23.797303
PFE,20.09,20.17,19.969999,20.07,25822600,16.648606
TRV,57.900002,58.049999,57.349998,57.580002,3543500,50.529273
UNH,52.52,52.869999,52.130001,52.75,5717300,48.544552
UTX,88.809998,88.910004,87.669998,87.699997,3645200,77.325023
V,88.099998,89.779999,88.099998,89.519997,9035200,21.509885
VZ,37.009998,37.169998,36.43,36.740002,30321900,28.87591
DIS,40.779999,40.970001,40.540001,40.650002,7723300,37.666809
AAL,7.00,7.00,6.69,6.80,6769300,6.633986
DAL,8.22,8.25,8.03,8.10,8025800,7.823281
LUV,10.46,10.55,10.33,10.42,4779800,10.063269
UAL,20.219999,20.51,19.860001,19.950001,6356400,19.950001
ATVI,11.90,12.05,11.86,11.99,6203200,11.345592
AAPL,388.319996,395.050003,387.749996,393.300003,129182200,51.176694
CSCO,16.440001,16.50,16.25,16.459999,48364800,14.188577
GOOGL,605.389984,619.500005,604.270011,618.230036,7049300,309.424442
MSFT,26.860001,27.549999,26.68,27.530001,76380600,23.797303
IBM,184.639999,185.630005,184.259995,185.179993,4516100,162.80741
ORCL,32.369999,32.669998,32.099998,32.549999,21378100,30.509988
AMZN,213.860001,217.949997,211.110001,216.520004,3591700,216.520004
LMT,79.879997,80.00,78.980003,79.599998,1272300,65.46391
BOE,18.17,18.25,18.10,18.15,180200,10.634897
NOC,65.449997,65.449997,64.550003,65.269997,1684100,57.115488
GD,71.610001,71.610001,70.720001,70.800003,1550800,62.152926
HON,57.029999,57.23,55.52,56.400002,10733800,50.138942
MPEL,15.34,15.75,15.27,15.73,6786700,14.702261
LVS,46.060001,47.02,46.060001,46.630001,13591900,37.010309
MGM,15.53,15.98,15.53,15.80,22799800,15.80
WYNN,163.330002,166.899994,163.020004,165.25,1963000,128.238751
MAR,34.840002,35.30,34.769998,35.109995,2552700,30.773992
CCL,36.610001,36.860001,36.450001,36.549999,3023900,31.263121
RCL,36.330002,36.759998,36.080002,36.490002,1487700,33.292173
CUK,37.349998,37.560001,37.169998,37.380001,85100,32.496777
H,41.389999,41.580002,41.189999,41.419998,174400,41.419998
MCD,88.50,89.57,88.440002,88.559998,11408600,74.835592
SBUX,40.509998,40.720001,40.25,40.349998,6390000,18.750665
YUM,54.929999,54.999999,54.529999,54.570002,4083400,35.150024
CMG,329.660004,336.709991,328.089996,335.519989,1019800,335.519989
