DOW,31.90,32.98,31.790001,32.759998,3128300,19.069981,2.69591849529782
MMM,98.00,98.769997,96.800003,98.400002,4894000,34.258012,0.4081653061224496
MRK,67.800003,67.879997,65.160004,66.599998,7548000,35.704634,-1.7699188007410624
MSFT,49.619999,51.59,48.98,51.169998,116641200,17.489631,3.1237384748838863
PFE,39.959999,40.200001,38.970001,40.099998,18998000,23.522712,0.35034785661530166
TRV,40.560001,42.00,40.549999,41.220001,2535500,28.010432,1.6272188947924426
UNH,66.300003,66.949997,65.300003,66.50,13672800,14.948574,0.3016545866521246
UTX,45.50,47.150002,44.700001,46.50,8137600,17.071482,2.197802197802198
VZ,53.980105,54.650107,53.800106,54.110106,7836300,23.856328,0.24083132109505903
DIS,18.000002,18.800001,17.760002,18.620001,12820300,15.043429,3.4444385061734994
LUV,14.10,14.99,14.09,14.84,5041800,14.121742,5.248226950354611
ATVI,24.850001,27.999999,24.700001,27.220001,18176000,2.085926,9.537222956248579
AAPL,15.710001,15.91,15.39,15.51,91277200,1.00909,-1.2730807591928244
CSCO,11.58,12.23,11.47,12.18,92085300,10.422975,5.1813471502590644
MSFT,49.619999,51.59,48.98,51.169998,116641200,17.489631,3.1237384748838863
IBM,90.199997,92.709999,89.900002,91.720001,11077200,71.164205,1.6851486148053867
ORCL,12.17,12.74,12.07,12.58,44276500,11.552044,3.368940016433855
AMZN,6.25,6.47,5.83,5.97,6967200,5.97,-4.480000000000004
LMT,44.700001,45.00,43.650002,43.75,5209200,29.701766,-2.125281831649177
NOC,103.499826,104.49982,100.999829,100.999829,3228500,32.168634,-2.415460099420837
GD,89.50,90.199997,86.75,88.32,3261800,32.42961,-1.3184357541899516
HON,25.60,26.82,25.60,26.40,7778800,18.399897,3.124999999999989
MGM,21.610001,22.48,21.40,22.48,3380600,11.24,4.02590911495099
MAR,32.550058,33.400055,31.810056,33.400055,2798200,13.454948,2.6113532578037244
CCL,22.00,22.299999,20.92,22.02,2966800,15.591826,0.09090909090908897
RCL,10.45,10.80,10.30,10.73,2490000,8.611136,2.6794258373205855
CUK,13.08,13.40,13.08,13.24,16600,9.769583,1.2232415902140683
MCD,27.50,27.60,26.65,27.139999,6373700,18.091229,-1.3090945454545473
SBUX,14.78,15.21,14.42,14.94,15286400,3.398586,1.0825439783491213
YUM,39.05,39.61,38.880001,39.220002,3610500,5.599354,0.43534443021767927
DRI,25.949999,26.25,25.849995,26.25,1235800,12.319885,1.1560732622764331
PNRA,35.189999,36.509998,34.75,34.990002,1230800,17.495001,-0.5683347703420034
TJX,30.950001,33.040001,30.75,32.900002,8340800,6.982195,6.300487680113484
ROST,28.90,29.950001,28.85,29.25,22410400,3.184976,1.2110726643598666
HD,37.25,38.799999,36.349998,38.369999,9380100,28.077625,3.006708724832215
LOW,30.40,31.68,29.950001,31.65,8846200,13.175724,4.111842105263158
BBY,42.999999,45.750001,42.800001,45.450002,10967800,15.428934,5.697681527853048
WMT,49.450001,49.950001,48.810001,49.50,9560200,37.431441,0.10111021029099612
COST,33.650002,35.599998,33.509998,35.560001,5827500,27.912915,5.676073956845527
MO,49.00,49.00,47.650002,48.290001,9211200,5.104154,-1.448977551020415
RAI,58.490002,58.50,56.509998,57.139999,3646400,3.022409,-2.308091902612679
