DOW,31.48,31.52,30.120001,30.18,9974500,26.80754,-4.129606099110548
MMM,107.150002,107.910004,105.739998,105.760002,3677400,97.035529,-1.2972468259963268
MRK,46.889999,47.50,46.459999,46.459999,15347300,41.446474,-0.9170399001288094
MSFT,28.65,28.98,28.51,28.690001,56332900,26.069654,0.1396195462478191
PFE,30.610001,30.99,30.450001,30.450001,46916500,27.040115,-0.5227049812902657
TRV,86.199997,86.610001,84.709999,84.709999,2303100,78.131853,-1.7285360230348965
UNH,62.720001,63.00,61.580002,61.59,4625600,58.135454,-1.8016597289276193
UTX,95.370003,95.480003,93.50,93.519997,3956200,86.213346,-1.939819588765236
V,164.619995,164.880005,161.289993,161.289993,10774000,39.300115,-2.022841757466934
VZ,50.66,51.060001,50.259998,50.639999,14449400,43.290898,-0.03948085274376924
DIS,60.259998,60.669998,58.84,58.880001,12027900,56.327035,-2.290071433457404
AAL,16.200001,16.389999,15.47,15.59,6243400,15.209389,-3.765438039170494
DAL,15.58,15.69,14.71,14.91,15407200,14.40063,-4.300385109114249
LUV,13.11,13.20,12.61,12.67,9423400,12.308653,-3.3562166285278376
UAL,30.51,30.59,28.950001,29.09,5979800,29.09,-4.654211733857757
ATVI,14.64,14.65,14.27,14.28,6302200,13.887676,-2.4590163934426315
AAPL,427.00,427.890007,419.550003,419.85001,79380000,55.437788,-1.6744707259953167
CSCO,21.450001,21.639999,21.049999,21.049999,27961000,18.858105,-1.864811101873611
GOOGL,785.950029,797.000003,777.020003,781.930005,4901200,391.356359,-0.5114859535172714
FB,27.16,27.48,26.360001,26.52,30275400,26.52,-2.356406480117822
MSFT,28.65,28.98,28.51,28.690001,56332900,26.069654,0.1396195462478191
IBM,210.440002,211.690002,209.259995,209.259995,4218100,189.439373,-0.5607332202933495
ORCL,33.389999,33.50,32.799999,32.799999,19617500,31.236065,-1.766996159538679
AMZN,271.079987,275.119995,267.100006,267.720001,3326000,267.720001,-1.239481393364532
LMT,96.559998,97.150002,95.239998,95.440002,1636300,85.275241,-1.159896461472572
BOE,13.93,13.97,13.72,13.80,231500,10.06328,-0.933237616654695
NOC,71.849998,71.860001,70.540001,70.830002,1658900,65.906643,-1.4196186894813918
GD,69.669998,70.00,68.099998,68.190002,2224500,63.134232,-2.1242945923437513
HON,73.870003,73.919998,72.18,72.199997,3377200,67.211148,-2.2607363370487485
MPEL,23.50,23.50,22.43,22.469999,5853800,21.001894,-4.382982978723398
LVS,55.400002,55.82,53.240002,53.549999,7886100,46.49834,-3.339355475113522
MGM,12.88,12.90,12.15,12.27,11534900,12.27,-4.7360248447205056
WYNN,127.510002,128.199997,123.18,124.129997,1507500,110.793138,-2.6507763681158103
MAR,42.200001,42.240002,40.549999,40.709999,4070100,38.772102,-3.5308103428717854
CCL,33.880001,34.00,33.169998,33.169998,4156600,30.30629,-2.0956404340129753
