DOW,24.040001,24.92,23.90,24.90,10026000,19.937169,3.577366739710196
MMM,74.50,75.690002,74.459999,75.459999,3097600,63.263347,1.2885892617449615
MRK,32.490002,33.43,32.490002,32.709999,22739300,25.128279,0.6771221497616604
MSFT,28.52,28.74,28.280001,28.469999,52681700,23.705246,-0.17531907433379448
PFE,17.110001,17.25,16.82,17.02,55656400,13.278541,-0.5260139961417938
TRV,50.52,50.98,50.060001,50.639999,4119500,42.406984,0.23752771179730792
UNH,27.950001,28.379999,27.67,28.209999,11991700,25.491294,0.9302253692227042
UTX,64.029999,65.50,63.900002,65.449997,3654000,55.440728,2.217707359326981
V,78.519997,79.75,78.269997,79.589996,16350400,18.894329,1.3627089160484758
VZ,29.219885,29.559883,29.219885,29.309884,14728700,19.526518,0.308006003445937
DIS,28.23,29.10,28.23,29.00,12129800,26.277987,2.727594757350335
AAL,2.95,2.99,2.86,2.95,6511200,2.877979,0.0
DAL,7.21,7.38,7.09,7.33,6557500,7.079586,1.664355062413316
LUV,8.26,8.45,8.24,8.36,8411800,8.049632,1.2106537530266301
UAL,6.61,6.61,6.33,6.52,5037100,6.52,-1.3615733736762594
ATVI,10.94,11.02,10.77,10.87,22044300,9.995891,-0.6398537477148106
AAPL,192.399998,195.000004,191.819998,194.029995,96200300,25.247428,0.847191796748357
CSCO,24.049999,24.07,23.620001,23.93,87742300,20.47798,-0.4989563617029671
GOOGL,543.490031,549.769999,542.65999,548.650027,3691700,274.599613,0.9494187024011813
MSFT,28.52,28.74,28.280001,28.469999,52681700,23.705246,-0.17531907433379448
IBM,122.120003,123.50,122.00,123.099998,6701800,104.835568,0.8024852406857561
ORCL,21.18,21.52,21.110001,21.32,22058800,19.724174,0.6610009442870659
AMZN,117.459999,120.949997,116.25,120.610001,9086800,120.610001,2.6817657303061964
LMT,70.82,72.860001,70.68,72.860001,3835000,56.265636,2.880543631742451
BOE,19.690001,19.959999,19.559999,19.91,189500,9.459684,1.1173133002888187
NOC,50.800143,51.780145,50.740142,51.750147,3665100,38.78092,1.8700813499678532
GD,64.059998,65.919998,64.059998,65.389999,2114000,54.975265,2.076180208435239
HON,36.57,37.599998,36.57,37.59,5458900,31.87908,2.7891714520098527
MPEL,5.08,5.17,5.03,5.12,5119300,4.785478,0.7874015748031503
LVS,15.33,15.50,14.90,15.47,27964500,12.278565,0.9132420091324238
MGM,10.05,10.08,9.31,9.74,57196700,9.74,-3.0845771144278658
WYNN,56.990002,59.919998,56.049999,59.84,5422000,40.13807,5.000873662015325
MAR,25.539927,26.279925,25.539927,26.089927,3226800,22.546084,2.153490885075751
CCL,30.299999,30.82,30.139999,30.82,4463000,25.770857,1.7161749741311894
RCL,20.91,21.52,20.75,21.52,3521800,19.634079,2.917264466762312
CUK,32.330002,32.66,32.09,32.599998,178800,27.726458,0.8351252189838994
H,27.00,28.26,25.75,28.00,19384900,28.00,3.7037037037037033
MCD,60.459999,61.50,60.290001,61.48,11000400,49.111572,1.6870675105369972
SBUX,19.42,19.889999,19.25,19.700001,28022200,8.962804,1.4418177136972121
YUM,34.06,34.83,34.00,34.800001,7633100,21.625218,2.1726394597768626
CMG,83.019997,85.860001,82.980003,85.860001,713700,85.860001,3.420867384517002
